Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.85148E-4,32.763011062,0.409866113,0.033907269,0.175,0
4.92181E-4,33.007606147,0.413351532,0.033613445,0.175,0
4.94274E-4,33.254380525,0.414381025,0.033319622,0.175,0
4.97543E-4,33.502500625,0.41598146,0.033025798,0.183333333,0
5.01635E-4,33.752651302,0.417973065,0.032731974,0.1875,0
5.13834E-4,34.007025028,0.423829254,0.03243815,0.195833333,0
5.18217E-4,34.265128283,0.425904587,0.032144326,0.195833333,0
5.20479E-4,34.525075813,0.426970018,0.031850502,0.195833333,0
5.24028E-4,34.786645169,0.428633441,0.031556679,0.2,0
5.24998E-4,35.049000445,0.429086514,0.031262855,0.204166667,0
5.31904E-4,35.260973052,0.432291104,0.031027796,0.204166667,0
5.38723E-4,35.528760022,0.435419734,0.030733972,0.204166667,0
5.40439E-4,35.798586984,0.436201908,0.030440148,0.216666667,0
5.45702E-4,36.015934009,0.438586611,0.030205089,0.225,0
5.52739E-4,36.290806887,0.441743692,0.029911265,0.229166667,0
5.59512E-4,36.513488387,0.444749559,0.029676206,0.229166667,0
5.69474E-4,36.796822388,0.449111786,0.029382382,0.229166667,0
5.77795E-4,37.026756271,0.452703417,0.029147323,0.229166667,0
5.80902E-4,37.258602742,0.454032343,0.028912264,0.229166667,0
5.89231E-4,37.552122259,0.457563414,0.02861844,0.229166667,0
5.9518E-4,37.789237684,0.460057736,0.028383381,0.233333333,0
6.05524E-4,38.030513318,0.46434098,0.028148322,0.233333333,0
6.15037E-4,38.275036295,0.468220276,0.027913263,0.233333333,0
6.19085E-4,38.522117083,0.469854082,0.027678204,0.233333333,0
6.23274E-4,38.770966421,0.471534072,0.027443145,0.2375,0
6.25653E-4,39.020898288,0.47248341,0.027208086,0.2375,0
6.27505E-4,39.271724062,0.47322001,0.026973027,0.241666667,0
6.32587E-4,39.524483,0.475231186,0.026737968,0.245833333,0
6.41032E-4,39.779653501,0.478539819,0.026502909,0.254166667,0
6.46114E-4,40.037424188,0.480510377,0.02626785,0.258333333,0
6.50224E-4,40.296764218,0.482093683,0.026032791,0.258333333,0
6.5494E-4,40.558504606,0.483897946,0.025797732,0.2625,0
6.62452E-4,40.756802436,0.486746686,0.025621437,0.2625,0
6.65914E-4,41.022746837,0.488048871,0.025386378,0.266666667,0
6.68614E-4,41.289611908,0.489060044,0.025151319,0.266666667,0
6.69941E-4,41.557298389,0.489555422,0.02491626,0.270833333,0
6.72938E-4,41.758889211,0.490671122,0.024739966,0.270833333,0
