X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
2307991.0,1.2037531E7,train,7.212314163163884E-4,44.05501687286475,0.5079959766577546
2307995.0,1.2037745E7,train,0.0015716305211712822,73.31668230033941,0.6923002949551686
2308019.0,1.2037175E7,train,5.206144834702524E-5,3.34414669939647,0.06936087083749765
2308028.0,1.2037337E7,train,4.2493920536005133E-4,29.292807753340824,0.3782395169373895
2308043.0,1.2036527E7,train,3.4320317649923936E-4,23.96693092814743,0.32945505427008426
2308074.0,1.2034357E7,train,7.806769883724925E-4,46.28223747667703,0.5277684127604964
2308085.0,1.2034777E7,train,4.166389841329735E-4,28.77626940286573,0.37361172970908246
2308095.0,1.2036423E7,train,3.317571378199421E-4,23.285711795962733,0.3220055699395552
2308114.0,1.2034365E7,train,0.0019276752774099654,78.6483934830475,0.734016380380543
2308116.0,1.2034551E7,train,0.002260575712039977,84.16684655416793,0.7639396645147427
2308126.0,1.2034583E7,train,0.0020797952591878467,81.35714903224144,0.7485796397181084
2308134.0,1.2032735E7,train,7.874581860203982E-4,46.54938942769489,0.5299234116005732
2308152.0,1.2032701E7,train,0.002366397942022517,86.9507724498911,0.7720900871001234
2308179.0,1.2032823E7,train,3.077409228790804E-4,21.801141468853654,0.3058241293179966
2308180.0,1.2032717E7,train,8.597035230277325E-4,49.961695472373094,0.5517179069290561
2308182.0,1.2032667E7,train,6.889064574301078E-4,42.65890620681388,0.49653307509785544
2308202.0,1.2035409E7,train,7.77962317532437E-4,46.126065266539314,0.526900168367765
2308218.0,1.2032745E7,train,8.117944565930072E-4,47.391368416945475,0.5374979005856974
2308219.0,1.2032771E7,train,6.903016886459763E-4,42.78425907504373,0.49703886312044093
2308263.0,1.2032785E7,train,3.743171097090152E-4,26.21511621101507,0.34890177173263387
2308300.0,1.2032677E7,train,4.0971436603719306E-4,28.494876293205657,0.36969787049310615
2308304.0,1.2034247E7,train,0.0023840135737275797,87.1892651019046,0.7733925119566448
2308315.0,1.2034241E7,train,0.0014740722024396424,72.17721950956533,0.6784833563026637
2308361.0,1.2034671E7,train,0.002527286004935232,88.17662849285168,0.7834571401928604
2308402.0,1.2037751E7,train,4.3255657856145207E-4,29.855924179402344,0.38242681391774963
2308480.0,1.2037349E7,train,0.003685904824268722,96.1205003038382,0.8406802101775962
2308694.0,1.2036607E7,train,2.75186742207071E-4,19.653642487665945,0.282615734028329
