X,Y,Nocomis_leptocephalus logistic values
2308125.0,1.2034695E7,0.0024981098
2308127.0,1.2035939E7,0.004936123
2308128.0,1.2035769E7,3.4416642E-4
2308129.0,9707590.0,0.0012991028
2308130.0,1.2034623E7,0.005960136
2308131.0,1.2034213E7,0.014762303
2308132.0,1.2034367E7,0.0071127093
2308133.0,1.2034271E7,0.0047516148
2308135.0,1.2036399E7,0.011101171
2308136.0,1.2032945E7,0.010996217
2308137.0,1.2034229E7,0.006989239
2308138.0,1.2032663E7,0.03886244
2308139.0,1.2034451E7,0.06699214
2308140.0,1.2034669E7,0.24767403
2308141.0,1.2032953E7,0.031667534
2308142.0,1.2032781E7,0.0020394882
2308143.0,1.2032741E7,0.6619065
2308144.0,1.2032831E7,0.19530788
2308145.0,1.2034185E7,0.0011947284
2308146.0,1.2032621E7,0.02314392
2308147.0,1.2034651E7,0.0049895924
2308148.0,1.2032839E7,0.081111856
2308149.0,1.2034575E7,0.12535162
2308150.0,1.2034495E7,0.015126468
2308151.0,1.2035817E7,4.933601E-6
2308153.0,1.2032655E7,0.025059216
2308154.0,1.2032605E7,0.18428299
2308155.0,1.2034199E7,0.1904597
2308156.0,1.2038157E7,0.0015655679
2308157.0,1.2038107E7,3.390571E-5
2308158.0,1.2034719E7,0.0116660865
2308159.0,1.2035377E7,0.039205547
2308160.0,1.2034569E7,0.27379435
2308161.0,1.2034167E7,0.07209449
2308162.0,1.2034283E7,0.0039996407
2308163.0,1.2032807E7,0.04525177
2308164.0,1.2034439E7,0.18750502
2308165.0,1.2032643E7,0.011462327
2308166.0,1.2032653E7,0.056958668
2308167.0,1.2032603E7,0.03940102
2308168.0,1.2032687E7,0.037411995
2308169.0,1.2035783E7,1.388335E-4
2308170.0,1.2034571E7,0.004543872
2308171.0,1.2034489E7,0.30989364
2308172.0,1.2032691E7,0.004886504
2308173.0,1.2034601E7,0.087792926
2308174.0,1.2032547E7,0.020119179
2308175.0,1.2035775E7,4.9371074E-4
2308176.0,1.2032881E7,0.008827043
2308177.0,1.2034629E7,0.22049077
2308178.0,1.2034311E7,0.05788852
2308181.0,1.2035771E7,2.8086637E-4
2308183.0,1.2032727E7,0.07120731
2308184.0,1.2032753E7,0.01331805
2308185.0,1.2033213E7,0.24153924
2308186.0,1.2035511E7,7.978506E-5
2308187.0,1.2032697E7,0.0065836683
2308188.0,1.2032845E7,0.0067424267
2308189.0,1.2034649E7,0.011594
2308190.0,1.2032679E7,0.018044887
2308191.0,1.2035659E7,9.247384E-7
2308192.0,1.2032841E7,0.10656395
2308193.0,1.2035433E7,1.7195278E-4
2308194.0,1.2034477E7,0.02242028
2308195.0,1.2032561E7,0.14000155
2308196.0,1.2032595E7,0.041359622
2308197.0,1.2034401E7,4.3595934E-4
2308198.0,1.2034543E7,0.25634933
2308199.0,1.2032611E7,0.05565812
2308200.0,1.2035509E7,1.1867256E-4
2308201.0,1.2034433E7,0.010539516
2308203.0,1.2035921E7,0.0023578226
2308204.0,1.2033371E7,1.2848288E-4
2308205.0,1.2034341E7,0.0016992158
2308206.0,1.2032889E7,0.01364865
2308207.0,1.2032869E7,0.22678804
2308208.0,1.2034659E7,0.013609483
2308209.0,1.2032761E7,0.014800262
2308210.0,1.2032843E7,0.2165918
2308211.0,1.2034265E7,0.03573724
2308212.0,1.2032629E7,0.04568543
2308213.0,1.2032885E7,0.039206907
2308214.0,1.2035727E7,2.0963997E-4
2308215.0,1.2037793E7,0.00104545
2308216.0,9707774.0,2.8910645E-4
2308217.0,1.2034191E7,0.17135188
2308220.0,1.2034603E7,0.0032596218
2308221.0,1.2032875E7,0.025059342
2308222.0,1.2034235E7,0.59487855
2308223.0,1.2034585E7,0.10943807
2308224.0,1.2035297E7,3.693903E-5
2308225.0,1.2032549E7,0.06319661
2308226.0,1.2033427E7,0.0029250574
2308227.0,1.2035479E7,4.3882985E-4
2308228.0,1.2033119E7,1.2632052E-4
2308229.0,1.2032937E7,0.1964091
2308230.0,1.2034375E7,0.4414205
2308231.0,1.2032649E7,0.0037044268
2308232.0,9707734.0,0.001067215
2308233.0,1.2035943E7,0.020823766
2308234.0,1.2034337E7,0.40809748
2308235.0,1.2033113E7,0.006329103
2308236.0,1.2035147E7,9.043005E-6
2308237.0,9706628.0,1.2445305E-5
2308238.0,1.2035767E7,1.5003559E-4
2308239.0,1.2034481E7,0.088475525
2308240.0,1.2032581E7,0.2532714
2308241.0,1.2033363E7,0.25656942
2308242.0,1.2034209E7,0.44746798
2308243.0,1.2035545E7,2.2054184E-4
2308244.0,1.2034411E7,0.25772533
2308245.0,1.2032585E7,0.107832186
2308246.0,1.2035935E7,0.006672496
2308247.0,1.2034817E7,4.379551E-6
2308248.0,1.2034525E7,0.0057910667
2308249.0,1.2032551E7,0.033232257
2308250.0,1.2034423E7,0.3617233
2308251.0,1.2036637E7,0.0047243754
2308252.0,1.2034619E7,0.08346833
2308253.0,1.2034621E7,0.07361626
2308254.0,1.2035825E7,1.7570902E-6
2308255.0,1.2033327E7,0.0027258224
2308256.0,1.2034379E7,0.22839254
2308257.0,1.2035143E7,3.978224E-5
2308258.0,1.2037237E7,0.2631553
2308259.0,1.2035941E7,0.049480055
2308260.0,1.2032615E7,0.002653441
2308261.0,1.2037857E7,0.024113385
2308262.0,1.2035731E7,1.2391704E-4
2308264.0,1.2032801E7,0.0023561935
2308265.0,1.2032871E7,0.41420564
2308266.0,1.2034827E7,0.17426826
2308267.0,1.2033369E7,0.0042345333
2308268.0,1.2032557E7,0.058436982
2308269.0,1.2032703E7,0.122882165
2308270.0,9707706.0,6.4729255E-5
2308271.0,1.2034597E7,0.24823533
2308272.0,1.2034195E7,0.006640441
2308273.0,1.2035373E7,0.0015987536
2308274.0,1.2034471E7,0.0117019545
2308275.0,1.2034469E7,0.0016317958
2308276.0,1.2034515E7,0.050873876
2308277.0,1.2034493E7,0.13091514
2308278.0,1.2034609E7,0.07455057
2308279.0,1.2032893E7,0.035886142
2308280.0,1.2032797E7,0.0023290424
2308281.0,1.2032939E7,0.13990782
2308282.0,1.2032867E7,0.046628162
2308283.0,1.2033243E7,0.010902152
2308284.0,1.2032767E7,0.41508588
2308285.0,1.2034507E7,0.37814733
2308286.0,1.2034397E7,0.0017912878
2308287.0,1.2032751E7,0.15387028
2308288.0,9707360.0,9.7022613E-4
2308289.0,1.2032909E7,0.5521097
2308290.0,1.2034831E7,4.521104E-4
2308291.0,1.2032817E7,0.06256158
2308292.0,1.2032805E7,0.008327771
2308293.0,1.2034635E7,0.0014617133
2308294.0,1.2032681E7,0.075100295
2308295.0,1.2032625E7,0.008233348
2308296.0,1.2032837E7,0.0021133614
2308297.0,1.2034421E7,0.3444174
2308298.0,1.2032775E7,0.06523543
2308299.0,1.2032689E7,0.07075366
2308301.0,1.2035371E7,0.24727254
2308302.0,1.2034487E7,0.60637164
2308303.0,1.2032583E7,0.026734829
2308305.0,1.2032683E7,0.17053346
2308306.0,1.2035773E7,0.0011968719
2308307.0,1.2034655E7,0.027737439
2308308.0,1.2032627E7,0.045964926
2308309.0,1.2034335E7,0.16574991
2308310.0,1.2034755E7,0.060047366
2308311.0,1.2035367E7,0.3724497
2308312.0,1.2032685E7,0.17102847
2308313.0,1.2034231E7,0.047240544
2308314.0,1.2032575E7,0.1337129
2308316.0,9707354.0,5.5688515E-4
2308317.0,1.2035931E7,0.3946707
2308318.0,1.2035621E7,3.59423E-6
2308319.0,1.2034455E7,0.0104531115
2308320.0,1.2032783E7,0.008946219
2308321.0,1.2032567E7,0.17173505
2308322.0,1.2033129E7,0.0071695745
2308323.0,1.2032565E7,0.09731373
2308324.0,1.2035823E7,1.8635503E-6
2308325.0,1.2032821E7,0.42640257
2308326.0,1.2032587E7,0.0061966423
2308327.0,1.2034547E7,0.095861875
2308328.0,1.2037821E7,1.5229844E-5
2308329.0,1.2034943E7,5.0162675E-4
2308330.0,1.2035937E7,0.014531663
2308331.0,1.2034781E7,0.021078235
2308332.0,1.2034625E7,0.025907002
2308333.0,1.2034685E7,0.0011255213
2308334.0,1.2032779E7,0.021797631
2308335.0,1.2032847E7,0.0907061
2308336.0,1.2034287E7,0.014426769
2308337.0,1.2034201E7,0.13511202
2308338.0,1.2032913E7,0.0026578407
2308339.0,1.2034453E7,0.044368457
2308340.0,1.2034549E7,0.18128729
2308341.0,9704966.0,0.0011157254
2308342.0,9707384.0,3.0821396E-4
2308343.0,1.2035919E7,0.009000199
2308344.0,1.2035381E7,0.4098661
2308345.0,1.2032651E7,0.0033178143
2308346.0,1.2034255E7,0.37534952
2308347.0,1.2035805E7,2.1065763E-4
2308348.0,1.2032673E7,0.009418842
2308349.0,1.2032819E7,0.0134528065
2308350.0,1.2034309E7,0.007670732
2308351.0,1.2033365E7,0.09558973
2308352.0,1.2034197E7,0.11849686
2308353.0,1.2035309E7,0.0011024913
2308354.0,1.2034239E7,0.008067676
2308355.0,1.2032787E7,0.4714749
2308356.0,1.2034427E7,0.0030313998
2308357.0,1.2034193E7,0.07573577
2308358.0,1.2035785E7,4.167514E-4
2308359.0,1.2032759E7,0.12323236
2308360.0,1.2035781E7,3.0979599E-4
2308362.0,1.2034403E7,0.007967873
2308363.0,1.2035759E7,9.4046915E-4
2308364.0,1.2034349E7,0.013893558
2308365.0,1.2034607E7,0.09024496
2308366.0,1.2033301E7,0.009967252
2308367.0,1.2032857E7,0.0029939678
2308368.0,1.2034537E7,0.0014123997
2308369.0,1.2035431E7,9.7250646E-5
2308370.0,1.2032883E7,0.009412485
2308371.0,1.2032719E7,0.097367264
2308372.0,1.2034855E7,1.0816313E-5
2308373.0,1.2032829E7,2.744492E-4
2308374.0,1.2032887E7,0.0027229115
2308375.0,1.2034389E7,0.03998873
2308376.0,1.2037823E7,0.048862718
2308377.0,1.2033425E7,6.2826695E-4
2308378.0,1.2034237E7,0.8099691
2308379.0,1.2034177E7,0.15345964
2308380.0,1.2032555E7,0.056561146
2308381.0,1.2037443E7,2.1854336E-4
2308382.0,1.2034449E7,0.00537919
2308383.0,1.2034437E7,0.004104786
2308384.0,1.2037789E7,0.0056126816
2308385.0,1.2035813E7,3.8932406E-4
2308386.0,1.2034865E7,0.046267506
2308387.0,1.2037837E7,0.22450894
2308388.0,1.2035505E7,8.271079E-5
2308389.0,1.2037833E7,0.0037116085
2308390.0,1.2035097E7,5.5469375E-4
2308391.0,9707772.0,9.1155805E-4
2308392.0,9707374.0,3.3286578E-4
2308393.0,9705068.0,1.16050316E-4
2308394.0,9706050.0,1.2192716E-5
2308395.0,9705092.0,9.993114E-5
2308396.0,9706634.0,6.224494E-5
2308397.0,9697601.0,8.620036E-4
2308398.0,9707502.0,2.4097315E-4
2308399.0,1.2037883E7,0.32551274
2308400.0,1.2035237E7,3.1975044E-6
2308401.0,9708036.0,9.725418E-6
2308403.0,1.2035503E7,2.0482158E-4
2308404.0,1.2037879E7,0.00445604
2308405.0,9707638.0,2.3043394E-4
2308406.0,9706196.0,5.1771523E-4
2308407.0,1.2038093E7,2.5342599E-5
2308408.0,1.2035607E7,1.14735965E-4
2308409.0,1.2035637E7,1.0494411E-5
2308410.0,1.2035683E7,1.0068399E-5
2308411.0,1.2036813E7,0.01182373
2308412.0,1.2035137E7,5.9088523E-4
2308413.0,1.2038247E7,2.160343E-4
2308414.0,1.2034969E7,1.8721861E-4
2308415.0,9707730.0,9.642544E-4
2308416.0,1.2035757E7,2.5280553E-4
2308417.0,1.2035141E7,7.162726E-6
2308418.0,1.2037807E7,0.05169899
2308419.0,1.2035491E7,0.056504264
2308420.0,9707878.0,2.224239E-5
2308421.0,1.2037855E7,0.0032574162
2308422.0,9706638.0,3.91633E-5
2308423.0,1.2037875E7,0.2522279
2308424.0,1.2035343E7,0.0014790144
2308425.0,9705148.0,9.914689E-7
2308426.0,9706212.0,0.0011175247
2308427.0,1.2032705E7,0.005952259
2308428.0,1.2035623E7,1.9316425E-5
2308429.0,9707372.0,9.7333256E-4
2308430.0,1.2034785E7,4.4755347E-4
2308431.0,1.2037227E7,0.007986265
2308432.0,1.2035483E7,0.011881625
2308433.0,9705074.0,2.4264229E-5
2308434.0,9705162.0,6.9203713E-7
2308435.0,9704960.0,0.0018879242
2308436.0,1.2034787E7,7.9965417E-4
2308437.0,1.2035677E7,5.9525886E-5
2308438.0,1.2037869E7,0.040034715
2308439.0,1.2037335E7,0.21260777
2308440.0,1.2037839E7,0.047048323
2308441.0,1.2037809E7,0.05179778
2308442.0,1.2037787E7,0.16912962
2308443.0,1.2035729E7,2.1932468E-4
2308444.0,9707744.0,5.1920867E-4
2308445.0,9707944.0,2.327292E-4
2308446.0,9707752.0,8.3151436E-4
2308447.0,1.2034399E7,0.00658417
2308448.0,1.2035053E7,1.9409972E-4
2308449.0,1.2036685E7,0.019182296
2308450.0,1.2035679E7,1.27374615E-5
2308451.0,1.2034467E7,0.002778214
2308452.0,1.2035625E7,2.0378573E-4
2308453.0,1.2034809E7,0.0044125873
2308454.0,1.2037887E7,0.017458027
2308455.0,1.2037899E7,2.0130976E-6
2308456.0,1.2032941E7,0.09315684
2308457.0,1.2037905E7,1.5962414E-5
2308458.0,1.2035049E7,3.8245453E-6
2308459.0,1.2037917E7,3.7898848E-5
2308460.0,1.2037835E7,0.20066698
2308461.0,1.2037919E7,6.115207E-5
2308462.0,9707362.0,1.6588959E-4
2308463.0,9704954.0,3.6088304E-4
2308464.0,9704840.0,0.0011951508
2308465.0,1.2035383E7,0.114720106
2308466.0,1.2035091E7,0.0033156092
2308467.0,1.2034915E7,1.7347945E-4
2308468.0,9699719.0,1.7001892E-5
2308469.0,1.2037903E7,1.8727484E-5
2308470.0,1.2035633E7,6.9597445E-5
2308471.0,1.2037235E7,0.074743316
2308472.0,9707456.0,0.0012751316
2308473.0,1.2037895E7,2.6237892E-4
2308474.0,1.2035723E7,1.4101918E-4
2308475.0,1.2035807E7,0.0010604099
2308476.0,1.2038261E7,2.9599344E-4
2308477.0,1.2034491E7,0.001937645
2308478.0,1.2034881E7,2.8550246E-6
2308479.0,1.2035655E7,5.820612E-7
2308481.0,9707726.0,2.4850396E-4
2308482.0,1.2038265E7,2.7148906E-4
2308483.0,1.2037825E7,0.05885012
2308484.0,1.2035853E7,2.4721894E-6
2308485.0,1.2035703E7,1.5132673E-4
2308486.0,1.2038123E7,0.0019488622
2308487.0,1.2035001E7,1.0503091E-5
2308488.0,1.2032907E7,0.025943546
2308489.0,9708038.0,7.6786564E-5
2308490.0,9707576.0,4.6251086E-4
2308492.0,9706652.0,8.6556247E-4
2308493.0,9707364.0,3.339554E-4
2308494.0,9707784.0,0.0012932757
2308495.0,1.2034909E7,3.7069898E-4
2308496.0,1.2034955E7,7.2925637E-4
2308497.0,9707790.0,0.0034310739
2308498.0,1.2037901E7,3.7805185E-5
2308499.0,1.2037911E7,9.0733454E-5
2308500.0,1.2035145E7,2.8795487E-6
2308501.0,9707794.0,6.0531864E-4
2308502.0,1.6675645E8,0.13787578
2308503.0,9706018.0,3.8324968E-5
2308504.0,1.2037815E7,0.034292065
2308505.0,9698827.0,7.4333855E-4
2308506.0,1.2035489E7,0.30043796
2308507.0,9706184.0,6.2120744E-5
2308508.0,9706016.0,4.044551E-4
2308509.0,1.2037897E7,2.552864E-5
2308510.0,1.2037853E7,0.043061163
2308511.0,9707738.0,3.744002E-4
2308512.0,1.2037127E7,0.054979328
2308513.0,1.2035571E7,6.973761E-6
2308514.0,1.2034749E7,0.13911818
2308515.0,1.2037843E7,0.044383574
2308516.0,1.2037779E7,0.26922667
2308517.0,1.2034875E7,1.704355E-5
2308518.0,1.2035841E7,1.2841094E-6
2308519.0,1.2037863E7,0.0072886236
2308520.0,9707520.0,0.0032128769
2308521.0,1.2035755E7,2.064969E-5
2308522.0,9707428.0,3.4738143E-4
2308523.0,9707596.0,0.0010814045
2308524.0,1.2034643E7,0.02369142
2308525.0,1.2032571E7,0.20074391
2308526.0,1.2032623E7,0.0038642802
2308527.0,1.2034769E7,0.05215146
2308528.0,1.2035651E7,3.5547143E-7
2308529.0,9704854.0,5.7537385E-5
2308530.0,9707460.0,2.6464038E-6
2308531.0,1.2035763E7,0.0022927157
2308532.0,1.2034995E7,1.4511608E-6
2308533.0,1.2034867E7,6.1832066E-7
2308534.0,9707966.0,1.1589309E-4
2308535.0,9707766.0,0.008654129
2308536.0,1.2034981E7,2.3392959E-6
2308537.0,9707436.0,7.183386E-6
2308538.0,9707420.0,3.736529E-6
2308539.0,1.2037877E7,0.06796201
2308540.0,1.2035647E7,1.6124122E-6
2308541.0,1.2032711E7,0.0076095257
2308542.0,1.2032901E7,0.03787252
2308543.0,1.2038259E7,2.4544386E-5
2308544.0,1.2037851E7,0.014608786
2308545.0,1.2037813E7,0.0010031562
2308546.0,9707952.0,1.3369779E-4
2308548.0,1.2035801E7,9.365906E-4
2308549.0,1.2037849E7,0.09516819
2308550.0,1.2037811E7,0.016798489
2308551.0,1.2032669E7,0.019899506
2308552.0,1.2037419E7,0.30256832
2308553.0,9707410.0,5.523502E-4
2308554.0,1.2035045E7,9.23758E-6
2308555.0,1.2035669E7,4.794447E-6
2308556.0,1.2034859E7,0.05502821
2308557.0,9707510.0,9.225604E-4
2308558.0,9707444.0,1.0388771E-4
2308559.0,9707574.0,0.0019913334
2308560.0,9704810.0,0.0025109816
2308561.0,1.2037891E7,2.5943689E-6
2308562.0,1.2037881E7,0.015786504
2308563.0,1.2038293E7,1.3388981E-5
2308564.0,1.2035795E7,0.002078019
2308565.0,1.2038129E7,0.0012360368
2308566.0,1.2038251E7,2.6996064E-4
2308567.0,9707786.0,0.0042613717
2308568.0,1.2035337E7,4.82327E-6
2308569.0,1.2034637E7,0.0014246915
2308570.0,1.2034179E7,0.0016888785
2308571.0,1.2038125E7,9.154428E-4
2308572.0,1.2037865E7,0.04279284
2308573.0,9707464.0,0.001429105
2308574.0,1.2032815E7,0.005018347
2308575.0,1.2035481E7,0.0014629115
2308576.0,1.2037831E7,0.31282315
2308577.0,1.2038267E7,2.0460774E-4
2308578.0,9699701.0,2.96172E-5
2308579.0,9699703.0,9.851557E-7
2308580.0,9699023.0,5.0047234E-5
2308581.0,9707764.0,0.0036066533
2308582.0,1.2037921E7,4.2360367E-5
2308583.0,1.2037457E7,6.390715E-4
2308584.0,1.2035345E7,2.2167977E-4
2308585.0,1.2035485E7,0.0042771776
2308586.0,1.2037871E7,0.01016696
2308587.0,1.2038257E7,2.321223E-4
2308588.0,1.2038105E7,2.3428964E-5
2308589.0,1.2035575E7,1.0553302E-4
2308590.0,1.2035747E7,4.7521002E-4
2308591.0,1.2034789E7,7.0737535E-4
2308592.0,1.2035705E7,1.5672014E-5
2308593.0,1.2037867E7,0.0024032677
2308594.0,9707642.0,9.8082244E-5
2308595.0,1.2035671E7,1.3557024E-6
2308596.0,1.2035697E7,1.5587211E-4
2308597.0,9707418.0,2.4290623E-4
2308598.0,1.2035667E7,0.001180354
2308599.0,1.2037859E7,0.001673205
2308600.0,1.2035495E7,0.0026533634
2308601.0,9707780.0,0.0015822354
2308602.0,1.2035609E7,8.120461E-6
2308603.0,1.2035863E7,6.051653E-7
2308604.0,1.2034715E7,0.0015482411
2308605.0,1.2035797E7,0.0011392307
2308606.0,9707954.0,2.6452955E-4
2308607.0,9708054.0,1.7123983E-6
2308608.0,1.2035741E7,2.3862722E-4
2308609.0,9707492.0,1.3917814E-4
2308610.0,1.2037817E7,1.2796507E-5
2308611.0,1.2034839E7,0.001448653
2308612.0,1.2035573E7,6.898644E-5
2308613.0,1.2037377E7,0.06505399
2308614.0,9705996.0,1.2077477E-5
2308615.0,9707714.0,0.0012599593
2308616.0,1.2035653E7,3.4503906E-4
2308617.0,9706058.0,3.4028508E-5
2308618.0,1.2034849E7,2.1812685E-4
2308619.0,1.2034765E7,0.19400156
2308620.0,9707936.0,8.689363E-5
2308621.0,1.2034353E7,0.18377459
2308622.0,1.2037841E7,1.0235095E-4
2308623.0,9704968.0,0.0040045795
2308625.0,1.2035487E7,0.0075249467
2308626.0,9707578.0,0.0052017104
2308627.0,1.2041653E7,1.04170595E-5
2308628.0,1.2038121E7,3.2731995E-4
2308629.0,1.2037827E7,0.060645677
2308630.0,1.2035105E7,2.3633565E-4
2308631.0,9706190.0,3.7934085E-5
2308632.0,9704494.0,1.3688958E-5
2308633.0,9707710.0,1.7876824E-5
2308634.0,1.2037379E7,0.068437114
2308635.0,1.2034217E7,0.27922308
2308636.0,1.2035455E7,4.8434E-4
2308637.0,1.2035681E7,1.3522331E-5
2308638.0,9704888.0,5.155856E-4
2308639.0,1.2037333E7,0.021007149
2308640.0,1.2037907E7,3.539936E-5
2308641.0,9706206.0,4.850814E-4
2308642.0,1.2038151E7,7.745268E-4
2308643.0,1.2035693E7,7.361704E-6
2308644.0,1.2034465E7,0.36094382
2308645.0,9707926.0,2.4258252E-6
2308646.0,9707804.0,7.684707E-4
2308647.0,1.2035601E7,6.577331E-7
2308648.0,1.66756451E8,0.15282634
2308649.0,1.2037915E7,1.908009E-6
2308650.0,9707330.0,3.5116587E-5
2308651.0,9707964.0,3.0525391E-6
2308652.0,1.2037985E7,1.8142155E-4
2308653.0,1.2035649E7,3.926827E-6
2308654.0,1.2035929E7,0.0131741725
2308655.0,1.2038119E7,1.5748647E-4
2308656.0,9708020.0,1.4527313E-6
2308657.0,9707434.0,3.0269135E-5
2308658.0,1.2037847E7,0.0049594534
2308659.0,1.2035121E7,2.5820357E-6
2308660.0,1.2036635E7,0.22069621
2308661.0,1.2038117E7,0.0010479515
2308662.0,1.2035425E7,0.1665184
2308663.0,9706192.0,1.1204341E-4
2308664.0,9706020.0,1.5582572E-4
2308665.0,1.2037885E7,0.05090799
2308666.0,1.2035725E7,1.513004E-4
2308667.0,1.2035753E7,9.20716E-5
2308668.0,1.2032573E7,0.31700706
2308669.0,1.2041655E7,4.9518944E-6
2308670.0,1.2035129E7,3.2154117E-6
2308671.0,1.2034919E7,6.200687E-5
2308672.0,1.2035685E7,4.400234E-6
2308673.0,1.2037909E7,1.6378824E-4
2308674.0,9705152.0,2.1335301E-5
2308675.0,9706046.0,2.3687071E-5
2308676.0,1.2035699E7,6.47933E-6
2308677.0,1.2036855E7,0.40086553
2308678.0,1.2035611E7,3.2005235E-5
2308679.0,9706132.0,1.5627147E-5
2308680.0,9706646.0,1.0470433E-5
2308681.0,1.2037395E7,5.354224E-4
2308682.0,1.2034905E7,9.885025E-4
2308683.0,1.2035945E7,0.10339559
2308684.0,9707718.0,0.0033064662
2308685.0,9707396.0,7.25243E-4
2308686.0,1.2035125E7,3.8775128E-5
2308687.0,1.2037129E7,0.02486394
2308688.0,1.2034747E7,0.109287195
2308689.0,1.2037829E7,0.29542068
2308690.0,1.2035751E7,2.9104206E-4
2308691.0,9707334.0,4.9114885E-4
2308692.0,9707834.0,7.8127654E-5
2308693.0,1.2035673E7,1.1843575E-5
2308695.0,1.2035819E7,9.109002E-7
2308696.0,9707580.0,0.0019277141
2308697.0,1.2035501E7,1.7806115E-4
2308698.0,1.2035701E7,1.6747428E-4
2308699.0,1.2037287E7,0.03478074
2308700.0,1.2034945E7,6.336572E-4
2308701.0,9704942.0,2.5085927E-4
2308702.0,9705142.0,1.08697226E-4
2308703.0,1.2034613E7,0.10972336
2308704.0,9707798.0,0.0070977714
2308705.0,9704844.0,8.503842E-5
2308706.0,9704950.0,4.4992327E-4
2308707.0,9704986.0,2.850614E-5
2308708.0,9707532.0,9.923704E-4
2308709.0,9704832.0,0.0015398952
2308710.0,9698891.0,3.6676705E-4
2308711.0,9707982.0,5.788431E-6
2308712.0,9698855.0,0.0017355845
2308713.0,9704916.0,2.4177773E-6
2308714.0,9704870.0,3.2280282E-6
2308716.0,9705136.0,1.5370316E-4
2308717.0,9707824.0,7.125723E-5
2308718.0,9708012.0,5.5431536E-7
2308719.0,9704978.0,2.8609074E-4
2308720.0,9707792.0,0.007898359
2308721.0,9707336.0,6.385328E-5
2308722.0,9704998.0,2.403584E-5
2308723.0,9705132.0,2.0601135E-6
2308724.0,9707516.0,7.5641196E-6
2308725.0,9706176.0,1.7216866E-5
2308726.0,9707608.0,0.009781644
2308727.0,9704822.0,0.0017802331
2308728.0,9707522.0,4.889693E-6
2308729.0,9707366.0,2.5724264E-6
2308730.0,9707368.0,5.730936E-4
2308731.0,9705150.0,9.749716E-7
2308732.0,9704868.0,8.771086E-7
2308733.0,9707756.0,0.002367776
2308734.0,9707882.0,1.280968E-6
2308735.0,9706038.0,8.888418E-5
2308736.0,9705122.0,2.3334499E-7
2308737.0,9708024.0,2.7266991E-5
2308738.0,9704976.0,4.769845E-4
2308739.0,9707832.0,3.0842308E-5
2308740.0,9707852.0,5.192823E-5
2308741.0,9707422.0,1.0727061E-5
2308742.0,9698929.0,2.1210883E-4
2308743.0,9699705.0,0.001202489
2308744.0,9707380.0,2.576418E-4
2308745.0,9704936.0,2.2911956E-6
2308746.0,9707562.0,6.9675874E-4
2308747.0,9707400.0,5.434673E-6
2308748.0,9707324.0,3.8616834E-4
2308749.0,9707452.0,3.2707126E-6
2308750.0,9707438.0,8.518766E-6
2308751.0,9706202.0,1.32483065E-5
2308752.0,9708026.0,9.507998E-6
2308753.0,9698963.0,7.057955E-4
2308754.0,9707470.0,4.510909E-4
2308755.0,9705066.0,2.3061226E-4
2308756.0,9707560.0,5.159839E-7
2308757.0,9707708.0,2.994165E-4
2308758.0,9707844.0,2.8942989E-6
2308759.0,9705038.0,8.4714737E-4
2308761.0,9706716.0,2.503255E-6
2308762.0,9707606.0,0.0015256304
2308763.0,9704904.0,6.886503E-4
2308764.0,9704900.0,0.0010981575
2308765.0,9704876.0,9.794803E-7
2308766.0,9704884.0,0.0035082295
2308767.0,9706662.0,8.61816E-7
2308768.0,9705158.0,3.4249334E-7
2308769.0,9707622.0,3.2167457E-4
2308770.0,9704956.0,7.704446E-4
2308771.0,9706700.0,1.6392559E-6
2308772.0,9698913.0,0.0017857654
2308773.0,9705022.0,3.2672964E-4
2308774.0,9704880.0,3.931276E-4
2308775.0,9707448.0,1.06627675E-4
2308776.0,9707534.0,8.44933E-6
2308777.0,9707530.0,4.5139655E-6
2308778.0,9704860.0,0.0010450192
2308779.0,9707458.0,3.235539E-6
2308780.0,9707318.0,1.6786397E-6
2308781.0,9707746.0,1.724045E-4
2308782.0,9704982.0,8.673336E-5
2308783.0,9704500.0,1.124168E-4
2308784.0,9707468.0,5.408836E-6
2308785.0,9707722.0,7.39601E-4
2308786.0,9707856.0,1.4841111E-4
2308787.0,9705036.0,0.0014736078
2308788.0,9707408.0,1.1273044E-5
2308789.0,9704866.0,2.1625456E-6
2308790.0,9704846.0,0.0012549362
2308791.0,9706704.0,7.6707765E-5
2308792.0,9707592.0,0.0012584304
2308793.0,9707702.0,2.7487837E-4
2308794.0,9705076.0,1.1472117E-6
2308795.0,9705090.0,3.3780839E-6
2308796.0,9707632.0,9.5681935E-6
2308797.0,9704922.0,4.7899946E-4
2308798.0,9704848.0,0.0013603555
2308799.0,9704912.0,1.5829469E-4
2308800.0,9704910.0,2.6957274E-5
2308801.0,9704864.0,7.341457E-4
2308802.0,9707476.0,0.0015520469
2308803.0,9705978.0,1.5461356E-6
2308804.0,9707508.0,1.5748077E-5
2308805.0,9708000.0,2.7981437E-7
2308806.0,9704908.0,5.752139E-4
2308807.0,9698281.0,6.626004E-5
2308808.0,9698923.0,1.5664774E-4
2308809.0,9707490.0,5.2482033E-6
2308810.0,9707692.0,0.0016300164
2308811.0,9705050.0,4.1099172E-4
2308812.0,9704814.0,0.0011603002
2308813.0,9704990.0,2.4176392E-4
2308814.0,9706668.0,1.5426467E-7
2308815.0,9704806.0,9.302406E-4
2308816.0,9704874.0,7.00024E-4
2308817.0,9705102.0,1.4926451E-5
2308818.0,9704948.0,0.0016198558
