X,Y,Nocomis_leptocephalus logistic values
2303655.0,9716467.0,5.203183E-7
2303656.0,1.66740282E8,9.865921E-4
2303657.0,9714629.0,0.018303229
2303658.0,9714637.0,0.008904162
2303659.0,9718573.0,4.685612E-5
2303660.0,9714621.0,0.0052729994
2303661.0,9757132.0,6.478548E-5
2303662.0,9740412.0,3.9950964E-6
2303663.0,9735900.0,0.0043389136
2303664.0,9736396.0,1.2724144E-4
2303666.0,9736370.0,0.004474625
2303667.0,9757194.0,1.27325375E-5
2303668.0,9733956.0,1.1840434E-5
2303669.0,9736728.0,2.88393E-6
2303670.0,9736456.0,4.7290864E-6
2303671.0,9736454.0,7.46119E-7
2303672.0,9757184.0,7.500832E-6
2303673.0,9735862.0,3.4656503E-5
2303674.0,9757118.0,1.4594068E-5
2303675.0,9718011.0,0.0015376246
2303676.0,9735018.0,1.0683721E-4
2303677.0,9757140.0,6.577144E-6
2303678.0,1.66740283E8,2.5605132E-6
2303679.0,9734870.0,2.179523E-5
2303680.0,9757300.0,6.6719285E-6
2303681.0,9736786.0,1.3751142E-5
2303682.0,9736394.0,1.2642091E-6
2303683.0,9736566.0,2.7884478E-5
2303684.0,9736576.0,4.3392574E-6
2303685.0,9757298.0,2.1630962E-5
2303686.0,9735798.0,1.2287158E-5
2303687.0,9715689.0,0.005785699
2303688.0,9736544.0,7.1080454E-4
2303689.0,9736634.0,5.768264E-4
2303690.0,9735762.0,1.5680662E-4
2303691.0,9734468.0,8.8768604E-5
2303692.0,9734656.0,1.4405603E-4
2303694.0,9757098.0,7.1728173E-6
2303695.0,9736790.0,3.926291E-6
2303696.0,9736580.0,2.5735659E-5
2303698.0,9735028.0,2.4772731E-5
2303699.0,9736410.0,0.0012550724
2303700.0,9757092.0,4.7402264E-6
2303701.0,9735280.0,3.2045628E-4
2303702.0,9736444.0,5.7804794E-4
2303703.0,9757230.0,9.2815014E-4
2303704.0,9735654.0,1.6929163E-5
2303705.0,9736564.0,1.9704692E-4
2303706.0,9757088.0,9.907502E-6
2303707.0,9736604.0,0.002455252
2303708.0,9736620.0,6.3420455E-5
2303709.0,9736612.0,6.8209413E-4
2303710.0,9734946.0,3.6579816E-6
2303711.0,9736766.0,8.332759E-7
2303712.0,9736222.0,0.0044250106
2303713.0,9736218.0,0.0017177825
2303714.0,9757120.0,1.9276164E-5
2303715.0,9757134.0,5.019085E-6
2303717.0,9736002.0,8.831342E-5
2303718.0,9736804.0,6.702175E-6
2303719.0,9735642.0,7.4162954E-6
2303720.0,9735946.0,1.4858396E-4
2303721.0,9736364.0,1.7846916E-5
2303722.0,9734682.0,0.0017974889
2303723.0,9735206.0,3.3410255E-5
2303724.0,9735944.0,2.7461881E-5
2303725.0,9736998.0,0.001737712
2303726.0,9715081.0,0.0018228557
2303728.0,9735840.0,7.501157E-5
2303729.0,9757096.0,1.3768578E-5
2303730.0,9735796.0,4.0176892E-5
2303731.0,9736464.0,0.0010691275
2303732.0,9734650.0,0.0022992678
2303733.0,9733116.0,0.020797152
2303734.0,9735870.0,2.3230317E-5
2303735.0,9734606.0,4.2649913E-6
2303736.0,9757264.0,7.544333E-4
2303737.0,9734734.0,0.010591334
2303738.0,9757310.0,7.820348E-4
2303739.0,9736560.0,0.0012716488
2303740.0,9735142.0,1.2528853E-4
2303741.0,9735534.0,6.335403E-5
2303742.0,9735236.0,6.1834257E-6
2303743.0,9735360.0,0.002295113
2303744.0,9734816.0,3.3578748E-4
2303745.0,9736204.0,0.016242607
2303746.0,9734992.0,2.7985172E-4
2303747.0,9735426.0,3.2578944E-5
2303748.0,9736012.0,1.8352492E-5
2303749.0,9736006.0,4.1041403E-5
2303750.0,9757308.0,2.715871E-5
2303751.0,9736812.0,0.0010920566
2303753.0,9735530.0,5.4913355E-5
2303754.0,9735678.0,5.2502466E-5
2303755.0,9736134.0,0.0016364822
2303756.0,9734696.0,1.7282457E-5
2303757.0,9757164.0,9.54576E-6
2303758.0,9736424.0,4.5786184E-4
2303759.0,9757220.0,8.379074E-6
2303760.0,9732710.0,0.13182986
2303761.0,9717727.0,0.00783255
2303762.0,9736788.0,0.0021157153
2303763.0,9757090.0,1.40757265E-5
2303764.0,9731460.0,7.154562E-5
2303765.0,9736168.0,0.0022529925
2303766.0,9735920.0,0.0059944075
2303767.0,9735872.0,6.662054E-5
2303768.0,9736548.0,4.807376E-4
2303769.0,9757198.0,9.110644E-6
2303770.0,9757208.0,2.4953059E-5
2303771.0,9736268.0,0.00129497
2303772.0,9735904.0,2.928245E-5
2303773.0,9734478.0,1.7874809E-5
2303774.0,9734366.0,4.6751116E-5
2303775.0,9732708.0,0.008896538
2303776.0,9721663.0,3.7213722E-5
2303777.0,9736260.0,0.0015448972
2303778.0,9735982.0,1.12121445E-4
2303779.0,9735230.0,0.0010940959
2303780.0,9757258.0,7.4352406E-6
2303782.0,9734546.0,2.0382908E-4
2303783.0,9735634.0,3.9669878E-5
2303784.0,9735848.0,1.3875488E-4
2303785.0,9757222.0,2.5273524E-5
2303786.0,9757102.0,4.188947E-6
2303787.0,9716073.0,0.0013313167
2303788.0,9757268.0,0.0011978426
2303790.0,9740458.0,0.0022360594
2303791.0,9736532.0,6.716563E-4
2303792.0,9736540.0,0.001162124
2303793.0,9735794.0,1.3630104E-4
2303794.0,9740450.0,4.5778905E-4
2303795.0,9736198.0,0.011252724
2303796.0,9736624.0,0.02712874
2303797.0,9735962.0,1.0343864E-5
2303798.0,9736562.0,5.593476E-6
2303799.0,9740438.0,4.967427E-6
2303800.0,9757232.0,0.0013876432
2303801.0,9735950.0,6.523109E-5
2303802.0,9735714.0,3.1786116E-5
2303803.0,9735456.0,2.5556414E-5
2303804.0,9735058.0,1.6090389E-4
2303805.0,9735254.0,1.5813423E-5
2303806.0,2.5122789E7,0.014884014
2303807.0,9736412.0,4.052763E-6
2303808.0,9735780.0,1.44085E-5
2303809.0,9735756.0,1.7159413E-5
2303810.0,9736190.0,0.001977733
2303811.0,9735812.0,6.218969E-5
2303812.0,9757224.0,9.089028E-6
2303813.0,9757284.0,1.3661648E-5
2303814.0,9757112.0,1.3936358E-4
2303815.0,9736152.0,0.0023401561
2303816.0,9736150.0,5.908922E-6
2303817.0,9757274.0,8.932996E-6
2303818.0,9736452.0,2.455626E-6
2303819.0,9736140.0,1.2878433E-5
2303820.0,9735728.0,0.0030170649
2303821.0,9736010.0,1.01786565E-4
2303822.0,9757204.0,2.1124406E-5
2303823.0,9735574.0,9.118679E-5
2303824.0,9736446.0,1.7563568E-6
2303825.0,9733980.0,9.9057346E-5
2303826.0,9757290.0,9.706806E-4
2303827.0,9736806.0,0.0029915539
2303828.0,9736628.0,1.2043948E-6
2303829.0,9757226.0,0.0017413053
2303830.0,9734676.0,5.509427E-5
2303831.0,9735354.0,2.2984905E-5
2303832.0,9734994.0,5.3944554E-5
2303834.0,9735636.0,2.6912894E-5
2303835.0,9734444.0,1.2178147E-5
2303836.0,9735656.0,4.6772104E-5
2303838.0,9733982.0,5.393798E-5
2303839.0,9737000.0,0.0025633995
2303840.0,9736450.0,8.3771895E-4
2303841.0,9735134.0,2.2002128E-4
2303842.0,9735174.0,4.977347E-5
2303843.0,9736474.0,1.3737226E-6
2303844.0,9736442.0,4.5780046E-4
2303845.0,9736448.0,0.0012883875
2303846.0,9736598.0,3.9762803E-5
2303847.0,9736610.0,0.0018640707
2303848.0,9736242.0,0.0045365267
2303849.0,9713497.0,0.002570381
2303850.0,9736156.0,7.3673786E-4
2303851.0,9757158.0,1.11735E-5
2303852.0,9734180.0,1.3515337E-4
2303853.0,9734290.0,3.061345E-4
2303854.0,9736568.0,6.33905E-4
2303855.0,9736292.0,7.901313E-4
2303856.0,9736302.0,0.0019853779
2303857.0,9757260.0,0.004047805
2303858.0,9736810.0,8.573302E-6
2303859.0,9757282.0,3.402759E-4
2303860.0,9736244.0,0.0039405525
2303861.0,9757128.0,1.18232065E-5
2303862.0,9736192.0,0.0038393359
2303863.0,9733994.0,4.710981E-5
2303864.0,9734328.0,1.4399737E-4
2303865.0,9735734.0,1.4537521E-5
2303866.0,9735790.0,1.4414129E-5
2303867.0,9757136.0,1.4359725E-5
2303868.0,9740436.0,3.9819724E-6
2303869.0,9737118.0,4.3855653E-5
2303870.0,9736154.0,0.0073779705
2303871.0,9736230.0,0.0052484507
2303872.0,9716011.0,0.004314378
2303873.0,9714997.0,3.7525795E-4
2303875.0,9736432.0,4.5776242E-4
2303876.0,9713217.0,1.3156313E-5
2303877.0,9735234.0,3.404231E-5
2303878.0,1.66740244E8,4.97345E-6
2303879.0,9736436.0,4.577931E-4
2303880.0,9735846.0,2.9493507E-5
2303881.0,9757242.0,2.6596872E-6
2303882.0,9713709.0,0.0010662376
2303883.0,9735808.0,2.479252E-5
2303884.0,9757218.0,1.3151878E-5
2303885.0,9735994.0,9.566388E-5
2303886.0,9734864.0,1.8650844E-5
2303887.0,9733892.0,2.3911853E-6
2303888.0,9736408.0,2.064974E-4
2303889.0,9736106.0,0.023123734
2303890.0,9735468.0,3.5562924E-5
2303891.0,9736626.0,5.609123E-4
2303892.0,9733146.0,0.032109667
2303893.0,9736570.0,3.099183E-5
2303894.0,9736430.0,4.5773567E-4
2303895.0,9736648.0,0.0011271453
2303896.0,9736632.0,0.0031355352
2303897.0,9733974.0,0.0012959836
2303898.0,9757306.0,9.9186955E-6
2303899.0,9734272.0,8.678136E-6
2303900.0,9737002.0,0.60351247
2303901.0,9736578.0,1.0218249E-6
2303902.0,9736478.0,7.625697E-4
2303903.0,9757162.0,7.432106E-6
2303904.0,9757210.0,9.788839E-6
2303905.0,9757150.0,3.2089545E-5
2303906.0,9757234.0,2.806906E-5
2303907.0,9736600.0,0.001980287
2303908.0,9731528.0,3.0727606E-6
2303909.0,9757214.0,1.4117884E-5
2303910.0,9736618.0,9.199154E-4
2303911.0,9731524.0,1.174941E-4
2303912.0,9734926.0,3.99955E-6
2303913.0,9757110.0,6.78949E-6
2303914.0,9736144.0,7.185857E-5
2303915.0,9733978.0,0.023512494
2303916.0,9757304.0,9.0761564E-4
2303917.0,9735652.0,3.3517903E-5
2303918.0,9757188.0,6.5884246E-6
2303919.0,9735938.0,1.667916E-5
2303921.0,9736440.0,4.577985E-4
2303922.0,9714597.0,0.007044243
2303923.0,9757334.0,7.4735167E-6
2303924.0,9715161.0,8.056081E-4
2303925.0,9717543.0,2.834158E-4
2303926.0,9734270.0,1.778131E-5
2303927.0,9735558.0,3.1971133E-5
2303928.0,9757182.0,1.5040529E-5
2303929.0,9757192.0,6.962094E-6
2303930.0,9715097.0,0.0013501478
2303931.0,9735842.0,0.0022666773
2303932.0,9757238.0,9.031004E-4
2303933.0,9757248.0,0.0017520243
2303934.0,9757288.0,1.3674318E-5
2303935.0,9736398.0,1.314857E-4
2303936.0,9735278.0,7.09782E-5
2303937.0,9736420.0,0.0012699909
2303938.0,9757174.0,6.572012E-6
2303939.0,9735696.0,2.5389938E-5
2303940.0,9736802.0,0.0029562027
2303941.0,9735612.0,1.7209544E-5
2303942.0,9736552.0,0.0012210073
2303943.0,9757190.0,5.210746E-6
2303944.0,9735322.0,2.562693E-5
2303945.0,9757294.0,1.5917525E-5
2303946.0,9757086.0,4.9298873E-5
2303947.0,9757276.0,3.7327045E-4
2303948.0,9736362.0,0.00637189
2303949.0,1.66740246E8,6.20454E-4
2303950.0,1.66740256E8,1.0442724E-5
2303951.0,1.66740255E8,3.05178E-6
2303952.0,9717637.0,0.0031583188
2303953.0,9735814.0,1.5742263E-4
2303954.0,9731526.0,3.5382126E-4
2303955.0,9757108.0,1.356217E-5
2303956.0,9757106.0,5.300442E-6
2303957.0,9735850.0,6.3696745E-5
2303958.0,9757206.0,1.1908007E-5
2303959.0,9734252.0,1.3651053E-4
2303960.0,9735754.0,9.147432E-5
2303961.0,9736234.0,0.0012865671
2303962.0,9757252.0,0.001335905
2303963.0,9735590.0,2.679806E-5
2303964.0,9757130.0,1.8177037E-5
2303965.0,9757302.0,5.0487884E-6
2303966.0,9736246.0,0.0019603907
2303967.0,9736774.0,5.325644E-6
2303968.0,9735502.0,3.0732157E-5
2303969.0,9714547.0,0.006137715
2303970.0,9757338.0,9.303303E-4
2303971.0,9721683.0,1.1083649E-4
2303972.0,9719419.0,0.0024437988
2303973.0,9714967.0,6.430466E-4
2303975.0,9736508.0,0.002066846
2303976.0,9716327.0,7.072749E-4
2303977.0,9718213.0,2.080588E-6
2303978.0,9718591.0,2.1202088E-5
2303979.0,9714811.0,5.1638257E-4
2303980.0,9718113.0,1.272651E-4
2303981.0,9757378.0,1.4147224E-5
2303982.0,9716619.0,0.0025080575
2303983.0,9718489.0,3.4697782E-4
2303984.0,9757352.0,2.0607215E-5
2303986.0,9715363.0,4.5927358E-4
2303987.0,9716551.0,0.0022483955
2303988.0,9757390.0,3.540032E-5
2303989.0,9715225.0,2.125878E-5
2303990.0,9717711.0,5.191664E-4
2303991.0,9717621.0,1.4296184E-4
2303993.0,9713371.0,0.010372939
2303994.0,9721673.0,1.1421629E-4
2303995.0,9736492.0,0.001575147
2303996.0,9718723.0,0.0014179294
2303997.0,9719429.0,0.00977455
2303998.0,9716317.0,6.2882515E-5
2303999.0,9714715.0,1.524676E-4
2304000.0,9714737.0,0.0033831229
2304001.0,9714665.0,0.0068873474
2304002.0,1.66740248E8,3.681059E-6
2304003.0,1.66740253E8,4.5269267E-6
2304004.0,9715057.0,1.7799677E-4
2304005.0,9721671.0,7.9217665E-5
2304006.0,9716111.0,3.247654E-4
2304007.0,1.66740245E8,8.4203586E-4
2304008.0,9716819.0,1.4162102E-6
2304009.0,9716827.0,1.7550842E-6
2304010.0,9757380.0,7.681648E-6
2304011.0,9716581.0,5.3468124E-5
2304012.0,9716167.0,9.455082E-7
2304013.0,9735566.0,8.160785E-4
2304014.0,9735564.0,0.003697059
2304015.0,9719449.0,5.469153E-4
2304016.0,9717913.0,6.682641E-6
2304017.0,9716763.0,2.8117778E-4
2304018.0,9715967.0,2.498033E-4
2304019.0,9757316.0,0.0010663205
2304020.0,9717003.0,7.535444E-4
2304021.0,9718559.0,0.001487929
2304022.0,9718531.0,0.0027320543
2304023.0,1.66740279E8,6.454294E-4
2304024.0,9717943.0,5.3751736E-4
2304025.0,9718445.0,8.450138E-6
2304026.0,9757388.0,1.0053989E-5
2304027.0,1.66740262E8,3.323923E-6
2304028.0,9717879.0,4.0617387E-4
2304029.0,9716491.0,5.0214097E-5
2304030.0,1.66740252E8,9.303268E-6
2304031.0,1.66740251E8,3.7618531E-6
2304032.0,9717619.0,2.8222936E-4
2304033.0,9715341.0,3.2069386E-4
2304034.0,9757364.0,8.81754E-6
2304035.0,9757384.0,1.264608E-5
2304036.0,9714563.0,7.6567894E-4
2304037.0,9715791.0,0.0014854617
2304038.0,9715075.0,0.0045708953
2304039.0,9715089.0,5.1974633E-4
2304040.0,9713389.0,5.949448E-4
2304041.0,1.66740265E8,2.86347E-6
2304042.0,9716209.0,1.21331774E-4
2304043.0,9714767.0,9.7361204E-5
2304044.0,9714587.0,5.559694E-4
2304045.0,9.33050105E8,7.380744E-6
2304047.0,9718031.0,0.0022229578
2304048.0,9757376.0,0.0014247952
2304049.0,9757374.0,2.275027E-5
2304050.0,9715261.0,5.828883E-4
2304051.0,9757366.0,9.511967E-6
2304052.0,9717507.0,8.237651E-4
2304053.0,9714699.0,1.2994463E-4
2304054.0,9714607.0,0.004826117
2304055.0,9716601.0,0.0013653584
2304056.0,9715157.0,0.0037980126
2304057.0,9719431.0,0.04596069
2304058.0,9713711.0,0.0027290315
2304059.0,1.66740278E8,6.701425E-4
2304060.0,1.66740261E8,8.303818E-6
2304061.0,9735568.0,2.0130317E-5
2304062.0,9716631.0,6.8174506E-4
2304063.0,9713729.0,1.5910195E-4
2304064.0,9714777.0,4.4068885E-5
2304065.0,9718515.0,0.005258657
2304066.0,9718877.0,4.9437047E-5
2304067.0,9757394.0,6.9032526E-6
2304068.0,9713403.0,5.2957295E-4
2304069.0,9718795.0,2.7811198E-4
2304070.0,9715271.0,6.7853456E-5
2304071.0,9718575.0,1.5552401E-5
2304073.0,9715263.0,0.0014134182
2304074.0,9715731.0,0.00708598
2304075.0,9715001.0,0.0025380834
2304077.0,9713487.0,9.6175633E-4
2304078.0,9716285.0,5.577426E-4
2304079.0,1.6674025E8,5.103807E-6
2304080.0,9713703.0,0.001548589
2304081.0,9718587.0,6.608186E-4
2304082.0,9713699.0,0.013343914
2304083.0,9718507.0,8.9542365E-5
2304084.0,9717515.0,0.0029565764
2304085.0,9757326.0,1.7301312E-5
2304086.0,9714709.0,0.021557514
2304087.0,9714885.0,3.2615563E-4
2304088.0,9757344.0,4.3263557E-4
2304089.0,9716731.0,2.5942258E-4
2304090.0,9719001.0,0.0021230404
2304091.0,9718847.0,1.0392903E-4
2304092.0,9718907.0,4.1072101E-7
2304093.0,9716025.0,3.206625E-5
2304094.0,9717867.0,5.6234724E-4
2304095.0,9717815.0,4.5056167E-4
2304096.0,9717641.0,0.0013583483
2304097.0,9716409.0,2.1432694E-4
2304098.0,1.66740247E8,5.5170676E-4
2304099.0,1.6674028E8,7.0872426E-4
2304100.0,9716795.0,0.0011369707
2304101.0,1.66740236E8,3.3905628E-6
2304102.0,9715307.0,0.0028247603
2304103.0,9.33050104E8,4.3523337E-6
2304104.0,9714867.0,0.0030778802
2304105.0,9716655.0,2.5457176E-4
2304106.0,9716663.0,1.8225885E-4
2304107.0,1.66740257E8,5.887419E-6
2304108.0,9715357.0,3.0872851E-4
2304109.0,9735588.0,8.45855E-6
2304110.0,9718745.0,0.0025023874
2304111.0,9718783.0,1.6951558E-4
2304112.0,1.66740235E8,2.7565115E-6
2304113.0,9714583.0,0.0015319653
2304114.0,1.6674026E8,6.015345E-4
2304115.0,9718843.0,2.488317E-5
2304116.0,9716971.0,4.6258714E-4
2304117.0,1.66740238E8,2.000105E-6
2304118.0,9713295.0,0.003744737
2304119.0,9719421.0,0.002597723
2304120.0,9715123.0,0.0032722212
2304121.0,9719035.0,3.9569076E-4
2304122.0,9714781.0,4.611145E-5
2304123.0,9717857.0,1.3291494E-4
2304124.0,9717589.0,0.0020258962
2304125.0,9715393.0,1.3861054E-4
2304126.0,1.66740259E8,4.71425E-6
2304127.0,9718849.0,6.81028E-5
2304128.0,9716281.0,3.624359E-5
2304129.0,9714525.0,9.059272E-4
2304130.0,9718581.0,0.0012309515
2304131.0,9715193.0,4.7394383E-4
2304132.0,9716181.0,5.6701378E-5
2304133.0,9717517.0,0.008621089
2304134.0,9757324.0,4.764475E-6
2304135.0,9716977.0,1.9345019E-4
2304136.0,9.33050101E8,2.0425725E-6
2304137.0,9713707.0,0.0017876768
2304138.0,1.66740241E8,4.37408E-6
2304139.0,9716387.0,1.8666306E-4
2304140.0,9716333.0,7.376103E-5
2304141.0,9715611.0,5.4437807E-4
2304142.0,9715693.0,0.031019386
2304143.0,9716713.0,0.0012964582
2304144.0,1.66740239E8,3.996783E-6
2304145.0,9717623.0,1.5710543E-4
2304146.0,1.66740263E8,4.373426E-6
2304147.0,9715763.0,0.0018439876
2304148.0,9714905.0,3.2904143E-5
2304149.0,9718177.0,3.7870393E-4
2304150.0,9713289.0,0.003862656
2304151.0,9715665.0,2.0699984E-4
2304152.0,9715605.0,0.016625697
2304153.0,9718491.0,5.122054E-5
2304154.0,9735554.0,0.029328696
2304155.0,9717005.0,4.418651E-4
2304156.0,9718183.0,2.5857394E-4
2304157.0,1.66740268E8,4.1462298E-4
2304158.0,9713283.0,1.9963637E-4
2304159.0,9718749.0,2.744956E-7
2304160.0,9717973.0,5.1151506E-5
2304161.0,9720421.0,3.328121E-4
2304162.0,9717839.0,2.4585106E-4
2304163.0,9719497.0,5.7404744E-4
2304164.0,9718519.0,0.00501631
2304165.0,9715085.0,5.3040456E-4
2304166.0,9715189.0,2.2867216E-4
2304167.0,9717607.0,2.679501E-4
2304168.0,9736500.0,0.0031706658
2304169.0,9721755.0,2.7687287E-5
2304170.0,9715155.0,0.0030348464
2304171.0,9715953.0,3.8742178E-4
2304172.0,9713493.0,0.0018813467
2304173.0,9713383.0,9.086721E-5
2304174.0,9717499.0,0.0033763687
2304175.0,9717811.0,0.0010002517
2304176.0,9715789.0,0.0012646557
2304177.0,9718165.0,5.9080383E-5
2304178.0,9718547.0,1.3168994E-4
2304180.0,9717769.0,0.011366002
2304181.0,9716107.0,1.8855068E-4
2304182.0,9714703.0,0.012615564
2304183.0,9718593.0,9.292757E-4
2304184.0,9719435.0,0.0045836326
2304185.0,9716829.0,0.001194161
2304186.0,9718571.0,0.0027453674
2304187.0,9718545.0,0.0010268547
2304188.0,1.66740272E8,3.5600492E-4
2304189.0,1.66740271E8,2.0137047E-6
2304190.0,9718569.0,1.1143558E-7
2304192.0,9757370.0,6.586302E-4
2304193.0,9721723.0,4.5534827E-5
2304194.0,9721749.0,2.2983893E-5
2304195.0,9714975.0,0.0028512483
2304196.0,9714807.0,6.0661543E-5
2304197.0,9717709.0,3.9285287E-4
2304198.0,9716523.0,6.943829E-5
2304199.0,9716399.0,8.103265E-5
2304200.0,9715227.0,0.0015453118
2304201.0,9713359.0,0.0042176303
2304202.0,1.6674027E8,6.502837E-4
2304203.0,1.66740269E8,2.518651E-6
2304204.0,9721763.0,1.0550113E-4
2304205.0,9717807.0,0.01194165
2304206.0,9718069.0,0.0018286094
2304207.0,9716771.0,8.1098995E-5
2304208.0,9715803.0,6.751283E-4
2304209.0,9719447.0,6.534316E-5
2304210.0,9716443.0,4.6204514E-5
2304211.0,9715215.0,1.16209085E-4
2304212.0,9719433.0,0.013004208
2304213.0,9715631.0,5.625721E-5
2304214.0,9717529.0,1.17199874E-4
2304215.0,9713275.0,0.013606067
2304216.0,9757332.0,2.3053131E-5
2304217.0,9757354.0,7.4634663E-6
2304218.0,9714615.0,0.0033868458
2304219.0,9713695.0,0.0020523418
2304220.0,9717605.0,0.0010770068
2304221.0,9714543.0,8.3353603E-4
2304222.0,9757362.0,7.3753567E-6
2304223.0,9715343.0,3.833954E-4
2304224.0,9717801.0,0.002762007
2304225.0,9715801.0,0.00778844
2304226.0,9715105.0,0.0027213432
2304227.0,9721667.0,3.4518423E-5
2304228.0,9718875.0,2.009609E-5
2304229.0,9718567.0,4.703707E-7
2304230.0,9717503.0,0.0025876733
2304231.0,1.66740254E8,2.7536346E-6
2304232.0,9718667.0,4.2927798E-4
2304233.0,9715011.0,6.9352776E-5
2304234.0,9736794.0,0.0039733783
2304235.0,9721691.0,1.101376E-4
2304236.0,9716725.0,1.0160079E-5
2304237.0,9757392.0,8.990016E-6
2304238.0,9757340.0,7.267384E-6
2304239.0,1.66740249E8,3.8412353E-4
2304240.0,9715713.0,0.0021035583
2304241.0,9713393.0,4.227947E-5
2304242.0,9714589.0,0.0012870572
2304243.0,1.66740277E8,2.9471314E-6
2304244.0,9717559.0,6.691947E-4
2304245.0,9714987.0,1.1094252E-4
2304246.0,9725499.0,8.646901E-4
2304248.0,9757320.0,9.796325E-6
2304249.0,9716805.0,4.660577E-4
2304250.0,9716319.0,4.4113596E-5
2304251.0,9716191.0,6.1036124E-5
2304252.0,9716987.0,2.8825205E-4
2304253.0,9715979.0,3.618181E-5
2304254.0,9716431.0,3.0281656E-6
2304255.0,9719057.0,2.7830181E-5
2304256.0,9757414.0,1.6501592E-5
2304257.0,1.66740274E8,0.002621629
2304258.0,1.66740273E8,4.342088E-6
2304259.0,9717795.0,1.2088293E-4
2304260.0,9717903.0,1.7669791E-4
2304261.0,9718495.0,3.1531588E-4
2304262.0,9715663.0,4.7427657E-4
2304263.0,9718235.0,2.823521E-4
2304264.0,9717083.0,0.0014697958
2304265.0,9716203.0,2.5675568E-5
2304266.0,9720409.0,5.4634533E-5
2304267.0,9714783.0,7.9756995E-7
2304268.0,9715709.0,0.0017738906
2304269.0,9716687.0,7.1437436E-4
2304270.0,9715273.0,2.3134454E-4
2304272.0,9717729.0,0.0052274326
2304273.0,9716313.0,6.925605E-7
2304274.0,9716263.0,2.0401933E-6
2304275.0,9718703.0,4.9096946E-7
2304276.0,9716737.0,9.889074E-6
2304277.0,9715209.0,8.5522035E-5
2304278.0,9717893.0,6.0700404E-5
2304279.0,9716147.0,3.5727417E-4
2304280.0,9715607.0,4.1841125E-4
2304281.0,9715597.0,4.2302485E-4
2304282.0,9715711.0,0.0031732714
2304283.0,9715879.0,0.0014267738
2304284.0,9717635.0,0.0053227725
2304285.0,9716299.0,6.4176554E-4
2304286.0,9719039.0,6.55838E-6
2304287.0,9715777.0,2.7176393E-5
2304288.0,9715251.0,1.0387555E-4
2304289.0,9716269.0,3.9888067E-7
2304290.0,9715687.0,0.002209982
2304291.0,9714913.0,5.156132E-5
2304292.0,9718149.0,2.8104533E-4
2304294.0,9715569.0,3.9680916E-4
2304295.0,9718773.0,3.578942E-7
2304296.0,9715883.0,2.1504589E-4
2304297.0,9715891.0,2.6854879E-4
2304298.0,9719807.0,1.6849682E-6
2304299.0,9715385.0,0.0031196848
2304300.0,9715265.0,1.1525559E-4
2304301.0,9715331.0,0.0015270401
2304302.0,9715551.0,2.7079307E-4
2304303.0,9715529.0,9.795027E-5
2304304.0,9715657.0,6.7521345E-5
2304305.0,9715821.0,1.8729265E-4
2304306.0,9715499.0,0.0039933235
2304307.0,9717735.0,0.0015133235
2304308.0,9717887.0,1.3119452E-4
2304309.0,9717651.0,0.0014906655
2304310.0,9715577.0,8.323358E-4
2304311.0,9715759.0,3.2737755E-4
2304312.0,9715749.0,4.1843325E-4
2304313.0,9715371.0,1.0947541E-5
2304314.0,9716579.0,9.08556E-7
2304315.0,9717653.0,5.222841E-4
2304316.0,9717761.0,3.1711598E-4
2304317.0,9719987.0,3.7625438E-4
2304318.0,9716593.0,9.0265785E-6
2304319.0,9715859.0,3.666182E-4
2304320.0,9715469.0,5.4554816E-4
2304321.0,9716335.0,5.1339706E-5
2304322.0,9718787.0,2.1220659E-7
2304323.0,9718775.0,4.4180467E-8
2304324.0,9715345.0,0.0016712542
2304325.0,9714853.0,3.182912E-5
2304326.0,9717917.0,9.3037335E-5
2304327.0,9717737.0,9.0018543E-4
2304329.0,9717771.0,0.0011028596
2304330.0,9717687.0,0.00122314
2304331.0,9719803.0,1.3282789E-4
2304332.0,9719445.0,0.04100237
2304333.0,9714931.0,1.4664846E-6
2304334.0,9718111.0,7.3862335E-5
2304335.0,9716747.0,1.6194697E-4
2304336.0,9716395.0,5.6759254E-5
2304337.0,9717863.0,2.9036586E-4
2304338.0,9717823.0,1.9722054E-5
2304339.0,9716103.0,3.2997693E-4
2304340.0,9716143.0,3.5297876E-4
2304341.0,9716125.0,9.977256E-5
2304342.0,9718709.0,1.0529175E-5
2304343.0,9715133.0,1.0179164E-4
2304344.0,9717521.0,9.563597E-4
2304345.0,9714875.0,7.925355E-5
2304346.0,9719437.0,0.008453308
2304347.0,9715811.0,1.5180957E-4
2304348.0,9719423.0,1.13169284E-4
2304349.0,9715195.0,1.5233643E-4
2304350.0,9721697.0,2.2239858E-5
2304351.0,9718897.0,1.1863551E-6
2304352.0,9715895.0,4.5555433E-5
2304353.0,9719997.0,5.023708E-6
2304354.0,9719969.0,1.4538109E-6
2304355.0,9715813.0,5.819948E-5
2304356.0,9715323.0,0.0032696435
2304358.0,9718007.0,6.985456E-4
2304359.0,9714763.0,8.237671E-7
2304360.0,9715559.0,5.442374E-5
2304361.0,9716179.0,1.1065744E-4
2304362.0,9716413.0,1.269468E-5
2304363.0,9716455.0,1.0422249E-6
2304364.0,9716377.0,1.974169E-4
2304365.0,9715889.0,7.372657E-4
2304366.0,9715865.0,2.4072036E-4
2304367.0,9716095.0,3.3317873E-4
2304368.0,9715067.0,2.0859315E-4
2304369.0,9716301.0,9.488672E-5
2304370.0,9716293.0,2.0162242E-4
