X,Y,Aphredoderus_sayanus logistic values
2308486.0,1.2038123E7,1.4174674E-4
2308487.0,1.2035001E7,1.5040972E-4
2308488.0,1.2032907E7,0.47262692
2308489.0,9708038.0,1.314042E-4
2308490.0,9707576.0,1.374817E-4
2308492.0,9706652.0,1.3411551E-4
2308493.0,9707364.0,1.5575664E-4
2308494.0,9707784.0,1.3610005E-4
2308495.0,1.2034909E7,1.3250556E-4
2308496.0,1.2034955E7,1.6527741E-4
2308497.0,9707790.0,1.442636E-4
2308498.0,1.2037901E7,1.314042E-4
2308499.0,1.2037911E7,1.314042E-4
2308500.0,1.2035145E7,1.369657E-4
2308501.0,9707794.0,1.3314713E-4
2308502.0,1.6675645E8,1.5207568E-4
2308503.0,9706018.0,1.3519559E-4
2308504.0,1.2037815E7,1.3693215E-4
2308505.0,9698827.0,1.4896771E-4
2308506.0,1.2035489E7,0.48368922
2308507.0,9706184.0,1.3173885E-4
2308508.0,9706016.0,1.314042E-4
2308509.0,1.2037897E7,1.3473959E-4
2308510.0,1.2037853E7,1.314042E-4
2308511.0,9707738.0,1.4294112E-4
2308512.0,1.2037127E7,1.314042E-4
2308513.0,1.2035571E7,1.314042E-4
2308514.0,1.2034749E7,0.48028818
2308515.0,1.2037843E7,1.3290574E-4
2308516.0,1.2037779E7,1.4007621E-4
2308517.0,1.2034875E7,1.314042E-4
2308518.0,1.2035841E7,1.7274193E-4
2308519.0,1.2037863E7,1.314042E-4
2308520.0,9707520.0,1.40683E-4
2308521.0,1.2035755E7,1.314042E-4
2308522.0,9707428.0,1.420958E-4
2308523.0,9707596.0,1.379061E-4
2308524.0,1.2034643E7,0.47262692
2308525.0,1.2032571E7,1.7452393E-4
2308526.0,1.2032623E7,2.9316166E-4
2308527.0,1.2034769E7,0.51774204
2308528.0,1.2035651E7,1.314042E-4
2308529.0,9704854.0,1.4050849E-4
2308530.0,9707460.0,1.9549407E-4
2308531.0,1.2035763E7,0.49645478
2308532.0,1.2034995E7,1.314042E-4
2308533.0,1.2034867E7,1.314042E-4
2308534.0,9707966.0,1.314042E-4
2308535.0,9707766.0,1.456808E-4
2308536.0,1.2034981E7,1.3210654E-4
2308537.0,9707436.0,1.314042E-4
2308538.0,9707420.0,1.314042E-4
2308539.0,1.2037877E7,1.314042E-4
2308540.0,1.2035647E7,1.8445846E-4
2308541.0,1.2032711E7,0.5023886
2308542.0,1.2032901E7,0.5274911
2308543.0,1.2038259E7,1.314042E-4
2308544.0,1.2037851E7,1.314042E-4
2308545.0,1.2037813E7,1.314042E-4
2308546.0,9707952.0,1.408363E-4
2308548.0,1.2035801E7,0.48492604
2308549.0,1.2037849E7,1.3730439E-4
2308550.0,1.2037811E7,1.314042E-4
2308551.0,1.2032669E7,0.52726483
2308552.0,1.2037419E7,1.3366085E-4
2308553.0,9707410.0,1.3672169E-4
2308554.0,1.2035045E7,1.314042E-4
2308555.0,1.2035669E7,1.314042E-4
2308556.0,1.2034859E7,0.48015124
2308557.0,9707510.0,1.3315267E-4
2308558.0,9707444.0,1.314042E-4
2308559.0,9707574.0,1.314042E-4
2308560.0,9704810.0,1.3204468E-4
2308561.0,1.2037891E7,1.4098152E-4
2308562.0,1.2037881E7,1.4236102E-4
2308563.0,1.2038293E7,1.314042E-4
2308564.0,1.2035795E7,0.48104593
2308565.0,1.2038129E7,1.3543013E-4
2308566.0,1.2038251E7,1.3586624E-4
2308567.0,9707786.0,1.5127801E-4
2308568.0,1.2035337E7,1.314042E-4
2308569.0,1.2034637E7,0.51597303
2308570.0,1.2034179E7,0.47709534
2308571.0,1.2038125E7,1.3580744E-4
2308572.0,1.2037865E7,1.6411026E-4
2308573.0,9707464.0,1.4414177E-4
2308574.0,1.2032815E7,0.48597482
2308575.0,1.2035481E7,0.47262692
2308576.0,1.2037831E7,1.3617081E-4
2308577.0,1.2038267E7,2.01782E-4
2308578.0,9699701.0,1.4905568E-4
2308579.0,9699703.0,1.314042E-4
2308580.0,9699023.0,1.314042E-4
2308581.0,9707764.0,1.3949141E-4
2308582.0,1.2037921E7,1.5084376E-4
2308583.0,1.2037457E7,1.314042E-4
2308584.0,1.2035345E7,1.3690293E-4
2308585.0,1.2035485E7,0.4732401
2308586.0,1.2037871E7,1.4617413E-4
2308587.0,1.2038257E7,1.6152459E-4
2308588.0,1.2038105E7,1.3351861E-4
2308589.0,1.2035575E7,1.314042E-4
2308590.0,1.2035747E7,1.3692072E-4
2308591.0,1.2034789E7,0.47262692
2308592.0,1.2035705E7,1.4752534E-4
2308593.0,1.2037867E7,1.314042E-4
2308594.0,9707642.0,1.4190418E-4
2308595.0,1.2035671E7,1.314042E-4
2308596.0,1.2035697E7,1.3396701E-4
2308597.0,9707418.0,1.314042E-4
2308598.0,1.2035667E7,1.3409821E-4
2308599.0,1.2037859E7,1.314042E-4
2308600.0,1.2035495E7,0.47262692
2308601.0,9707780.0,1.4096347E-4
2308602.0,1.2035609E7,1.3366745E-4
2308603.0,1.2035863E7,1.314042E-4
2308604.0,1.2034715E7,0.4953006
2308605.0,1.2035797E7,0.5006553
2308606.0,9707954.0,1.3335342E-4
2308607.0,9708054.0,1.4294693E-4
2308608.0,1.2035741E7,1.4240757E-4
2308609.0,9707492.0,1.3203012E-4
2308610.0,1.2037817E7,1.314042E-4
2308611.0,1.2034839E7,0.4826776
2308612.0,1.2035573E7,1.314042E-4
2308613.0,1.2037377E7,1.3954019E-4
2308614.0,9705996.0,1.3551879E-4
2308615.0,9707714.0,1.3465993E-4
2308616.0,1.2035653E7,1.4243442E-4
2308617.0,9706058.0,1.3888135E-4
2308618.0,1.2034849E7,1.5560187E-4
2308619.0,1.2034765E7,0.49960604
2308620.0,9707936.0,1.314042E-4
2308621.0,1.2034353E7,0.48999527
2308622.0,1.2037841E7,1.314042E-4
2308623.0,9704968.0,1.4591994E-4
2308625.0,1.2035487E7,0.47262692
2308626.0,9707578.0,1.3734556E-4
2308627.0,1.2041653E7,1.314042E-4
2308628.0,1.2038121E7,1.4199805E-4
2308629.0,1.2037827E7,1.3579878E-4
2308630.0,1.2035105E7,1.3511145E-4
2308631.0,9706190.0,1.6031179E-4
2308632.0,9704494.0,1.3476444E-4
2308633.0,9707710.0,1.314042E-4
2308634.0,1.2037379E7,1.314042E-4
2308635.0,1.2034217E7,0.5011393
2308636.0,1.2035455E7,1.4695237E-4
2308637.0,1.2035681E7,1.349304E-4
2308638.0,9704888.0,1.332288E-4
2308639.0,1.2037333E7,1.4688414E-4
2308640.0,1.2037907E7,1.4658316E-4
2308641.0,9706206.0,1.3763612E-4
2308642.0,1.2038151E7,1.4320275E-4
2308643.0,1.2035693E7,1.3339387E-4
2308644.0,1.2034465E7,0.4926771
2308645.0,9707926.0,1.314042E-4
2308646.0,9707804.0,1.3429836E-4
2308647.0,1.2035601E7,1.314042E-4
2308648.0,1.66756451E8,1.5496122E-4
2308649.0,1.2037915E7,1.3788894E-4
2308650.0,9707330.0,1.3488969E-4
2308651.0,9707964.0,1.314042E-4
2308652.0,1.2037985E7,1.3200636E-4
2308653.0,1.2035649E7,1.314042E-4
2308654.0,1.2035929E7,0.47262692
2308655.0,1.2038119E7,1.314042E-4
2308656.0,9708020.0,1.4797291E-4
2308657.0,9707434.0,1.314042E-4
2308658.0,1.2037847E7,1.5091476E-4
2308659.0,1.2035121E7,1.314042E-4
2308660.0,1.2036635E7,1.314042E-4
2308661.0,1.2038117E7,1.33641E-4
2308662.0,1.2035425E7,0.47953016
2308663.0,9706192.0,1.314042E-4
2308664.0,9706020.0,1.445812E-4
2308665.0,1.2037885E7,1.314042E-4
2308666.0,1.2035725E7,1.314042E-4
2308667.0,1.2035753E7,1.4236102E-4
2308668.0,1.2032573E7,1.8920943E-4
2308669.0,1.2041655E7,1.314042E-4
2308670.0,1.2035129E7,1.314042E-4
2308671.0,1.2034919E7,1.372366E-4
2308672.0,1.2035685E7,1.3777499E-4
2308673.0,1.2037909E7,1.3494071E-4
2308674.0,9705152.0,1.4090107E-4
2308675.0,9706046.0,1.314042E-4
2308676.0,1.2035699E7,3.15401E-4
2308677.0,1.2036855E7,1.5468049E-4
2308678.0,1.2035611E7,1.314042E-4
2308679.0,9706132.0,1.314042E-4
2308680.0,9706646.0,1.314042E-4
2308681.0,1.2037395E7,1.314042E-4
2308682.0,1.2034905E7,1.4104218E-4
2308683.0,1.2035945E7,1.5485016E-4
2308684.0,9707718.0,1.4338577E-4
2308685.0,9707396.0,1.314042E-4
2308686.0,1.2035125E7,1.3748203E-4
2308687.0,1.2037129E7,1.314042E-4
2308688.0,1.2034747E7,0.47423854
2308689.0,1.2037829E7,1.314042E-4
2308690.0,1.2035751E7,1.5220475E-4
2308691.0,9707334.0,1.4377602E-4
2308692.0,9707834.0,1.314042E-4
2308693.0,1.2035673E7,1.314042E-4
2308694.0,1.2036607E7,1.413109E-4
2308695.0,1.2035819E7,1.314042E-4
2308696.0,9707580.0,1.314042E-4
2308697.0,1.2035501E7,0.47262692
2308698.0,1.2035701E7,1.3610738E-4
2308699.0,1.2037287E7,1.3606601E-4
2308700.0,1.2034945E7,1.3673179E-4
2308701.0,9704942.0,1.339709E-4
2308702.0,9705142.0,1.314042E-4
2308703.0,1.2034613E7,0.48194107
2308704.0,9707798.0,1.3263818E-4
2308705.0,9704844.0,1.314042E-4
2308706.0,9704950.0,1.3547084E-4
2308707.0,9704986.0,1.3884697E-4
2308708.0,9707532.0,1.4433275E-4
2308709.0,9704832.0,1.3859372E-4
2308710.0,9698891.0,1.355172E-4
2308711.0,9707982.0,1.314042E-4
2308712.0,9698855.0,1.5399032E-4
2308713.0,9704916.0,1.314042E-4
2308714.0,9704870.0,1.314042E-4
2308716.0,9705136.0,1.3458646E-4
2308717.0,9707824.0,1.3204005E-4
2308718.0,9708012.0,1.314042E-4
2308719.0,9704978.0,1.4045398E-4
2308720.0,9707792.0,1.3687565E-4
2308721.0,9707336.0,1.4994887E-4
2308722.0,9704998.0,1.3762886E-4
2308723.0,9705132.0,1.314042E-4
2308724.0,9707516.0,1.451571E-4
2308725.0,9706176.0,1.314042E-4
2308726.0,9707608.0,1.3276341E-4
2308727.0,9704822.0,1.375248E-4
2308728.0,9707522.0,1.3733513E-4
2308729.0,9707366.0,2.1574518E-4
2308730.0,9707368.0,1.3359045E-4
2308731.0,9705150.0,1.314042E-4
2308732.0,9704868.0,1.314042E-4
2308733.0,9707756.0,1.3843007E-4
2308734.0,9707882.0,1.314042E-4
2308735.0,9706038.0,1.3292425E-4
2308736.0,9705122.0,1.314042E-4
2308737.0,9708024.0,1.7171365E-4
2308738.0,9704976.0,2.4475894E-4
2308739.0,9707832.0,1.314042E-4
2308740.0,9707852.0,1.4359897E-4
2308741.0,9707422.0,1.314042E-4
2308742.0,9698929.0,1.3362203E-4
2308743.0,9699705.0,1.3425483E-4
2308744.0,9707380.0,1.3276568E-4
2308745.0,9704936.0,1.38796E-4
2308746.0,9707562.0,1.3340828E-4
2308747.0,9707400.0,1.3353511E-4
2308748.0,9707324.0,5.0941156E-4
2308749.0,9707452.0,1.3788452E-4
2308750.0,9707438.0,1.338022E-4
2308751.0,9706202.0,1.4671125E-4
2308752.0,9708026.0,1.5495656E-4
2308753.0,9698963.0,1.3477342E-4
2308754.0,9707470.0,1.373122E-4
2308755.0,9705066.0,1.4236258E-4
2308756.0,9707560.0,1.314042E-4
2308757.0,9707708.0,1.475436E-4
2308758.0,9707844.0,1.4031095E-4
2308759.0,9705038.0,1.5161243E-4
2308761.0,9706716.0,1.314042E-4
2308762.0,9707606.0,1.362296E-4
2308763.0,9704904.0,1.5151723E-4
2308764.0,9704900.0,1.4774418E-4
2308765.0,9704876.0,1.314042E-4
2308766.0,9704884.0,1.3346616E-4
2308767.0,9706662.0,1.314042E-4
2308768.0,9705158.0,1.3614396E-4
2308769.0,9707622.0,1.3307751E-4
2308770.0,9704956.0,1.5028387E-4
2308771.0,9706700.0,1.4320994E-4
2308772.0,9698913.0,1.339544E-4
2308773.0,9705022.0,1.4244668E-4
2308774.0,9704880.0,1.5626382E-4
2308775.0,9707448.0,1.314042E-4
2308776.0,9707534.0,1.3564447E-4
2308777.0,9707530.0,1.338931E-4
2308778.0,9704860.0,1.5101455E-4
2308779.0,9707458.0,1.314042E-4
2308780.0,9707318.0,2.2369894E-4
2308781.0,9707746.0,1.3183392E-4
2308782.0,9704982.0,1.3166555E-4
2308783.0,9704500.0,1.851449E-4
2308784.0,9707468.0,1.3241229E-4
2308785.0,9707722.0,1.3320913E-4
2308786.0,9707856.0,1.4423535E-4
2308787.0,9705036.0,1.3980361E-4
2308788.0,9707408.0,1.314042E-4
2308789.0,9704866.0,1.314042E-4
2308790.0,9704846.0,1.34932E-4
2308791.0,9706704.0,1.314042E-4
2308792.0,9707592.0,1.3435066E-4
2308793.0,9707702.0,1.4871114E-4
2308794.0,9705076.0,1.7974016E-4
2308795.0,9705090.0,1.314042E-4
2308796.0,9707632.0,1.314042E-4
2308797.0,9704922.0,1.40113E-4
2308798.0,9704848.0,1.4096932E-4
2308799.0,9704912.0,1.314042E-4
2308800.0,9704910.0,2.513112E-4
2308801.0,9704864.0,1.3296782E-4
2308802.0,9707476.0,1.3483933E-4
2308803.0,9705978.0,1.314042E-4
2308804.0,9707508.0,1.3285916E-4
2308805.0,9708000.0,1.314042E-4
2308806.0,9704908.0,1.4142443E-4
2308807.0,9698281.0,1.314042E-4
2308808.0,9698923.0,1.3267512E-4
2308809.0,9707490.0,1.6665351E-4
2308810.0,9707692.0,1.3445962E-4
2308811.0,9705050.0,1.7997464E-4
2308812.0,9704814.0,1.3471382E-4
2308813.0,9704990.0,1.5050369E-4
2308814.0,9706668.0,1.314042E-4
2308815.0,9704806.0,1.3596674E-4
2308816.0,9704874.0,1.645594E-4
2308817.0,9705102.0,1.314042E-4
2308818.0,9704948.0,1.3838364E-4
2308819.0,9707358.0,1.4603423E-4
2308820.0,9707432.0,1.314042E-4
2308821.0,9707716.0,1.3494075E-4
2308822.0,9707518.0,1.314042E-4
2308823.0,9698803.0,1.4115244E-4
2308824.0,9707446.0,1.3880024E-4
2308825.0,9707698.0,1.7199454E-4
2308827.0,9705108.0,1.314042E-4
2308828.0,9707762.0,1.314042E-4
2308829.0,9704994.0,1.4922825E-4
2308830.0,9706732.0,1.5326934E-4
2308831.0,9707568.0,1.3369342E-4
2308832.0,9707602.0,1.314042E-4
2308833.0,9707918.0,1.314042E-4
2308834.0,9705054.0,1.4924983E-4
2308835.0,9707416.0,1.397324E-4
2308836.0,9707742.0,1.6263906E-4
2308837.0,9705084.0,1.4601284E-4
2308838.0,9704896.0,1.3639143E-4
2308839.0,9707712.0,1.3881159E-4
2308840.0,9704886.0,1.314042E-4
2308841.0,9704496.0,1.3391754E-4
2308842.0,9707928.0,1.4309476E-4
2308843.0,9707402.0,1.3784153E-4
2308844.0,9707812.0,1.366239E-4
2308845.0,9706136.0,1.314042E-4
2308846.0,9707546.0,1.3316603E-4
2308847.0,9707378.0,1.5713462E-4
2308848.0,9707426.0,1.3237918E-4
2308849.0,9704928.0,1.4142111E-4
2308850.0,9704828.0,1.3797056E-4
2308851.0,9707848.0,1.314042E-4
2308852.0,9699759.0,1.3540436E-4
2308853.0,9707388.0,1.314042E-4
2308854.0,9707556.0,1.7138169E-4
2308855.0,9707896.0,1.314042E-4
2308856.0,9707594.0,2.4325334E-4
2308857.0,9708014.0,1.5042811E-4
2308858.0,9705096.0,1.314042E-4
2308859.0,9707548.0,1.3730023E-4
2308860.0,9707874.0,1.3848773E-4
2308861.0,9705052.0,1.4950563E-4
2308862.0,9704834.0,1.7749582E-4
2308863.0,9704842.0,1.605211E-4
2308864.0,9707564.0,1.3394438E-4
2308865.0,9707370.0,1.3870558E-4
2308866.0,9707440.0,1.314042E-4
2308867.0,9704902.0,1.314042E-4
2308868.0,9704858.0,1.335282E-4
2308869.0,9707770.0,1.4104531E-4
2308870.0,9707346.0,1.4129633E-4
2308872.0,9708002.0,1.314042E-4
2308873.0,9707694.0,1.3934712E-4
2308874.0,9704970.0,1.3932261E-4
2308875.0,9707880.0,1.343823E-4
2308876.0,9707914.0,1.314042E-4
2308877.0,9707724.0,1.3593108E-4
2308878.0,9705124.0,1.3462147E-4
2308879.0,9707332.0,1.4184268E-4
2308880.0,9698809.0,1.314042E-4
2308881.0,9705144.0,1.3897996E-4
2308882.0,9705146.0,1.314042E-4
2308883.0,9705048.0,1.3760447E-4
2308884.0,9707482.0,1.4306039E-4
2308885.0,9707474.0,1.3585736E-4
2308886.0,9704924.0,1.314042E-4
2308887.0,9707946.0,1.523159E-4
2308888.0,9704974.0,1.4160038E-4
2308889.0,9707322.0,1.544925E-4
2308890.0,9707406.0,1.3506315E-4
2308891.0,9707326.0,1.3161257E-4
2308892.0,9708006.0,1.3577017E-4
2308893.0,9707554.0,1.3788432E-4
2308894.0,9707586.0,1.6133812E-4
2308895.0,9707720.0,1.4072533E-4
2308896.0,9707356.0,1.3410149E-4
2308897.0,9704534.0,1.314042E-4
2308898.0,9705056.0,1.3459806E-4
2308899.0,9707540.0,1.337594E-4
2308900.0,9707932.0,1.314042E-4
2308901.0,9706080.0,1.314042E-4
2308902.0,9704932.0,1.3612783E-4
2308903.0,9707376.0,1.3643238E-4
2308904.0,9707800.0,1.3194603E-4
2308905.0,9707912.0,1.314042E-4
2308906.0,9707776.0,1.3256066E-4
2308907.0,9706214.0,1.314042E-4
2308908.0,9707480.0,1.5203274E-4
2308909.0,9704930.0,1.314042E-4
2308910.0,9704988.0,1.3531905E-4
2308911.0,9707528.0,1.314042E-4
2308912.0,9705120.0,1.4756303E-4
2308913.0,9707648.0,1.3656252E-4
2308914.0,9705078.0,1.3503715E-4
2308915.0,9705070.0,1.3614498E-4
2308916.0,9704830.0,1.5513958E-4
2308917.0,9704962.0,1.4653715E-4
2308918.0,9707860.0,1.314042E-4
2308919.0,9704898.0,1.5671669E-4
2308920.0,9706100.0,1.314042E-4
2308921.0,9707424.0,1.3992575E-4
2308922.0,9706672.0,1.314042E-4
2308923.0,9707690.0,1.451631E-4
2308924.0,9707386.0,1.4205968E-4
2308925.0,9707412.0,1.352145E-4
2308926.0,9707704.0,1.3388852E-4
2308927.0,9707922.0,1.314042E-4
2308928.0,9707886.0,1.314042E-4
2308929.0,9707566.0,1.314042E-4
2308930.0,9707328.0,1.7560253E-4
2308931.0,9707500.0,1.4018666E-4
2308932.0,9707404.0,1.4164721E-4
2308933.0,9707390.0,1.3377809E-4
2308934.0,9707750.0,1.365024E-4
2308935.0,9705032.0,1.3356301E-4
2308936.0,9707352.0,1.335806E-4
2308937.0,9705046.0,1.3749937E-4
2308938.0,9699821.0,1.4288224E-4
2308939.0,9704980.0,1.314042E-4
2308940.0,9705094.0,1.314042E-4
2308941.0,9708028.0,1.3461483E-4
2308942.0,9707728.0,1.4132638E-4
2308943.0,9707382.0,1.314042E-4
2308944.0,9710624.0,1.3401525E-4
2308945.0,9705060.0,1.3839049E-4
2308946.0,9704940.0,1.369811E-4
2308947.0,9707600.0,1.314042E-4
2308948.0,9706150.0,1.314042E-4
2308949.0,9707630.0,1.314042E-4
2308950.0,9704946.0,1.4069623E-4
2308951.0,9704824.0,1.4013586E-4
2308952.0,9705000.0,1.5107589E-4
2308953.0,9707488.0,1.624292E-4
2308954.0,9704934.0,1.314042E-4
2308955.0,9704964.0,1.9316067E-4
2308956.0,9704818.0,1.4337429E-4
2308957.0,9707478.0,1.3704346E-4
2308958.0,9704890.0,1.3667026E-4
2308959.0,9705016.0,1.4103486E-4
2308960.0,9705160.0,1.314042E-4
2308961.0,9707754.0,1.5464623E-4
2308962.0,9704882.0,1.3611472E-4
2308963.0,9707736.0,1.314042E-4
2308964.0,9707940.0,1.314042E-4
2308965.0,9705130.0,1.4246968E-4
2308966.0,9704486.0,1.3568194E-4
2308967.0,9705064.0,1.314042E-4
2308968.0,9704826.0,1.4134725E-4
2308969.0,9707846.0,1.4176025E-4
2308970.0,9704894.0,1.3579868E-4
2308971.0,9707618.0,1.4659707E-4
2308972.0,9708010.0,1.3453234E-4
2308973.0,9708032.0,1.314042E-4
2308974.0,9707994.0,1.3450897E-4
2308975.0,9704938.0,1.314042E-4
2308976.0,9706742.0,1.314042E-4
2308977.0,9707980.0,1.314042E-4
2308978.0,9704914.0,1.4224542E-4
2308979.0,9705058.0,1.4735568E-4
2308980.0,9707442.0,1.5799068E-4
2308981.0,9707496.0,3.1178858E-4
2308982.0,9705002.0,1.8118904E-4
2308983.0,9707700.0,1.314042E-4
2308984.0,9707506.0,1.5071474E-4
2308985.0,9704852.0,1.314042E-4
2308986.0,9704812.0,1.5044627E-4
2308987.0,9705042.0,1.3607908E-4
2308988.0,9707782.0,1.4311857E-4
2308989.0,9707570.0,1.4254276E-4
2308990.0,9707854.0,1.314042E-4
2308991.0,9707870.0,1.314042E-4
2308992.0,9704878.0,1.4585406E-4
2308993.0,9707338.0,2.3223474E-4
2308994.0,9705040.0,1.642682E-4
2308995.0,9705026.0,1.3698716E-4
2308996.0,9706044.0,1.3735949E-4
2308997.0,9706696.0,1.314042E-4
2308998.0,9706702.0,1.314042E-4
2308999.0,9707588.0,1.3577698E-4
2309000.0,9707344.0,1.8376936E-4
2309001.0,9704856.0,1.314042E-4
2309002.0,9707472.0,1.326778E-4
2309003.0,9704808.0,1.3703278E-4
2309004.0,9705034.0,1.5182982E-4
2309005.0,9704996.0,1.4156557E-4
2309006.0,9707888.0,1.3709681E-4
2309007.0,9704952.0,1.5156937E-4
2309008.0,9707394.0,1.3693009E-4
2309009.0,9707626.0,1.3834021E-4
2309010.0,9704820.0,1.5751316E-4
2309011.0,9707748.0,1.3602173E-4
2309012.0,9706076.0,1.4646698E-4
2309013.0,9706208.0,1.314042E-4
2309014.0,9705156.0,1.314042E-4
2309015.0,9704958.0,1.444807E-4
2309016.0,9707466.0,1.5700185E-4
2309017.0,9704920.0,1.4028477E-4
2309018.0,9705990.0,1.314042E-4
2309019.0,9707796.0,1.3780818E-4
2309020.0,9706138.0,1.314042E-4
2309021.0,9705134.0,1.314042E-4
2309022.0,9705098.0,1.3195982E-4
2309023.0,9707604.0,1.3578836E-4
2309024.0,9707930.0,1.4244961E-4
2309025.0,9704804.0,1.4214608E-4
2309026.0,9707740.0,1.3617014E-4
2309027.0,9705086.0,1.3305993E-4
2309028.0,9707320.0,1.3621888E-4
2309029.0,9705024.0,1.3788951E-4
2309030.0,9705154.0,2.6142786E-4
2309031.0,9707968.0,1.314042E-4
2309032.0,9707454.0,1.314042E-4
2309033.0,9706048.0,1.314042E-4
2309034.0,9704862.0,1.314042E-4
2309035.0,9708034.0,1.314042E-4
2309036.0,9707778.0,1.3477624E-4
2309037.0,9707998.0,1.314042E-4
2309038.0,9707430.0,1.314042E-4
2309039.0,9707484.0,1.314042E-4
2309040.0,9704992.0,1.314042E-4
2309041.0,9707862.0,1.4297552E-4
2309042.0,9707872.0,1.314042E-4
2309043.0,9707884.0,1.314042E-4
2309044.0,9707996.0,1.380016E-4
2309045.0,9704850.0,1.347446E-4
2309046.0,9705072.0,1.314042E-4
2309047.0,9707610.0,1.3512585E-4
2309048.0,9704918.0,1.3498013E-4
2309049.0,9705030.0,1.4563897E-4
2309050.0,9705018.0,1.3695471E-4
2309051.0,9705088.0,1.3614396E-4
2309052.0,9704972.0,1.426722E-4
2309053.0,9707348.0,1.8141126E-4
2309054.0,9705128.0,1.314042E-4
2309055.0,9707612.0,1.3663963E-4
2309056.0,9705004.0,1.4336011E-4
2309057.0,9704892.0,1.3685777E-4
2309058.0,9707696.0,1.3921337E-4
2309059.0,9707788.0,1.3387538E-4
2309060.0,9707552.0,1.3367628E-4
2309061.0,9704836.0,1.431944E-4
2309062.0,9707398.0,1.314042E-4
2309063.0,9707958.0,1.314042E-4
2309064.0,9707956.0,1.314042E-4
2309065.0,9707340.0,1.5918126E-4
2309066.0,9707526.0,1.314042E-4
2309067.0,9707414.0,1.3317358E-4
2309068.0,9705138.0,1.3924323E-4
2309069.0,9705014.0,1.4287492E-4
2309070.0,9705100.0,1.314042E-4
2309071.0,9705126.0,1.3202136E-4
2309072.0,9705044.0,1.3918964E-4
2309073.0,9704926.0,1.3217956E-4
2309074.0,9704906.0,1.6732789E-4
2309076.0,9705082.0,1.314042E-4
2309077.0,9707544.0,1.327316E-4
2309078.0,9707598.0,1.3181717E-4
2309079.0,9708018.0,1.314042E-4
2309080.0,9704984.0,1.4310828E-4
2309081.0,9705028.0,1.6221205E-4
2309082.0,9707938.0,1.3788774E-4
2309083.0,9707624.0,1.3726912E-4
2309084.0,9704944.0,1.4949402E-4
2309085.0,9704816.0,1.3369856E-4
2309086.0,9704872.0,1.314042E-4
2309087.0,9705106.0,1.3397742E-4
2309088.0,9705110.0,1.342184E-4
2309089.0,9706142.0,1.3341333E-4
2309090.0,9707924.0,1.314042E-4
2309091.0,9707392.0,1.6746219E-4
2309092.0,9707864.0,1.5172739E-4
2309093.0,9707498.0,1.388848E-4
2309094.0,9707550.0,1.3467636E-4
2309095.0,9707688.0,1.314042E-4
2309097.0,9706130.0,1.314042E-4
2309098.0,9706120.0,1.3945278E-4
2309099.0,9698897.0,1.4206281E-4
2309100.0,9706028.0,1.5128155E-4
2309101.0,9706708.0,1.314042E-4
2309102.0,9699729.0,1.6223379E-4
2309103.0,9699823.0,1.314042E-4
2309105.0,9707806.0,1.4067614E-4
2309106.0,9706148.0,1.314042E-4
2309107.0,9706170.0,1.314042E-4
2309108.0,9700927.0,1.4019274E-4
2309109.0,9707908.0,1.314042E-4
2309110.0,9706056.0,1.314042E-4
2309111.0,9700141.0,1.4304473E-4
2309112.0,9698915.0,1.314042E-4
2309113.0,9707972.0,1.314042E-4
2309114.0,9698867.0,1.3658115E-4
2309115.0,9700287.0,1.5034869E-4
2309116.0,9698917.0,1.314042E-4
2309117.0,9698953.0,1.314042E-4
2309118.0,9698987.0,1.825115E-4
2309119.0,9698945.0,1.314042E-4
2309120.0,9707652.0,1.314042E-4
2309121.0,9699875.0,1.402303E-4
2309122.0,9707524.0,1.4016607E-4
2309123.0,9708044.0,1.314042E-4
2309124.0,9700901.0,1.314042E-4
2309125.0,9706734.0,1.314042E-4
2309126.0,9707828.0,1.4097389E-4
2309127.0,9706642.0,1.314042E-4
2309128.0,9698215.0,1.355675E-4
2309129.0,9698857.0,2.1902448E-4
2309130.0,9706144.0,1.9317804E-4
2309131.0,9698315.0,1.3489727E-4
2309132.0,9706052.0,1.314042E-4
2309133.0,9706204.0,1.4001221E-4
2309134.0,9705994.0,1.314042E-4
2309135.0,9706008.0,1.314042E-4
2309136.0,9706096.0,1.314042E-4
2309137.0,9706152.0,1.314042E-4
2309138.0,9700221.0,1.4690097E-4
2309139.0,9706098.0,1.4568453E-4
2309140.0,9706178.0,1.314042E-4
2309141.0,9706688.0,1.8136222E-4
2309142.0,9699873.0,1.314042E-4
2309143.0,9700067.0,1.4292411E-4
2309144.0,9707614.0,1.314042E-4
2309145.0,9706220.0,1.314042E-4
2309146.0,9706218.0,1.314042E-4
2309147.0,9707830.0,1.314042E-4
2309148.0,9706112.0,1.314042E-4
2309149.0,9707656.0,1.314042E-4
2309150.0,9706010.0,1.4748632E-4
2309151.0,9699721.0,1.431831E-4
2309152.0,9706002.0,1.538089E-4
2309153.0,9698289.0,1.314042E-4
2309154.0,9707900.0,1.314042E-4
2309155.0,9707654.0,1.3337092E-4
2309156.0,9706062.0,1.314042E-4
2309157.0,9700949.0,1.314042E-4
2309158.0,9707842.0,2.485996E-4
2309159.0,9700079.0,1.3630318E-4
2309160.0,9708004.0,1.314042E-4
2309161.0,9698951.0,1.3247393E-4
2309162.0,9706724.0,1.314042E-4
2309163.0,9707542.0,1.314042E-4
2309164.0,9706032.0,1.314042E-4
