X,Y,Noturus_insignis logistic values
2309162.0,9706724.0,3.002511E-7
2309163.0,9707542.0,3.4313524E-4
2309164.0,9706032.0,4.5258057E-6
2309165.0,9706738.0,4.6313798E-7
2309166.0,9705974.0,2.195281E-6
2309167.0,9698849.0,0.0024602788
2309168.0,9706024.0,6.0391476E-6
2309169.0,9698797.0,2.8405566E-5
2309170.0,9706116.0,4.8511794E-8
2309172.0,9706158.0,7.642627E-8
2309173.0,9707486.0,2.7181332E-7
2309174.0,9707650.0,4.6002947E-6
2309175.0,9707462.0,2.1463652E-6
2309176.0,9706698.0,4.8380625E-6
2309177.0,9699785.0,0.0049545397
2309178.0,9700931.0,4.8982113E-4
2309179.0,9700903.0,5.489541E-4
2309180.0,9698223.0,1.1089845E-5
2309181.0,9706224.0,6.840567E-8
2309182.0,9707536.0,0.0011737524
2309183.0,9707910.0,5.510885E-5
2309184.0,9699885.0,0.0050868755
2309185.0,9706022.0,9.573172E-6
2309186.0,9699803.0,2.1913791E-5
2309187.0,9698285.0,3.9705908E-4
2309188.0,9706746.0,8.355536E-6
2309189.0,9698875.0,8.825964E-5
2309190.0,9698817.0,1.6047593E-4
2309191.0,9699731.0,2.2497386E-5
2309192.0,9699807.0,0.0034454046
2309193.0,9705062.0,4.9590145E-4
2309194.0,9706094.0,1.5748016E-4
2309195.0,9706122.0,2.011652E-6
2309196.0,9700945.0,5.9537302E-5
2309197.0,9698795.0,5.6092278E-5
2309198.0,9706068.0,2.637859E-6
2309199.0,9706146.0,9.315209E-7
2309200.0,9698835.0,0.0034895542
2309201.0,9698975.0,0.001830093
2309202.0,9706710.0,6.309726E-7
2309203.0,9700137.0,9.551913E-4
2309204.0,9698275.0,9.904486E-4
2309205.0,9707636.0,4.0422447E-4
2309206.0,9706694.0,4.758621E-5
2309207.0,9707572.0,3.223419E-8
2309208.0,9698845.0,2.4171956E-4
2309209.0,9699751.0,0.0039255354
2309210.0,9705986.0,4.3389736E-7
2309211.0,9698299.0,0.0011490153
2309212.0,9707634.0,2.1886686E-5
2309213.0,9698873.0,6.0589315E-5
2309214.0,9699949.0,9.600625E-4
2309215.0,9707840.0,1.3396908E-4
2309216.0,9706684.0,2.3774248E-6
2309217.0,9706166.0,8.367497E-7
2309218.0,9698225.0,4.875473E-5
2309219.0,9698231.0,1.0557189E-5
2309220.0,9706082.0,5.2382584E-5
2309221.0,9706182.0,2.9860382E-7
2309222.0,9698985.0,1.3657157E-4
2309223.0,9698859.0,6.321843E-4
2309224.0,9708052.0,2.6778597E-4
2309225.0,9706072.0,7.44911E-5
2309226.0,9698331.0,0.003064424
2309227.0,9699899.0,0.007418182
2309228.0,9706140.0,6.3481593E-7
2309229.0,9706644.0,7.448934E-7
2309230.0,9706108.0,4.4958273E-7
2309231.0,9700947.0,1.3527434E-4
2309232.0,9698993.0,9.3714084E-4
2309233.0,9699993.0,2.9489724E-4
2309234.0,9707902.0,3.751209E-6
2309235.0,9706006.0,1.4465318E-6
2309236.0,9706680.0,3.89649E-6
2309237.0,9706744.0,2.6652932E-8
2309238.0,9707984.0,1.2356527E-4
2309239.0,9710614.0,2.8612328E-6
2309240.0,9706670.0,1.8154406E-5
2309241.0,9698911.0,0.003147536
2309242.0,9698881.0,1.6197789E-4
2309243.0,9698907.0,5.010571E-4
2309244.0,9707942.0,4.896022E-7
2309245.0,9708022.0,1.4522462E-4
2309246.0,9707616.0,4.320334E-5
2309247.0,9698851.0,0.0015008646
2309248.0,9698943.0,1.5923865E-4
2309249.0,9706222.0,2.9516941E-5
2309250.0,9706014.0,3.8198345E-6
2309251.0,9700319.0,2.805095E-5
2309252.0,9706726.0,2.2246E-7
2309253.0,9698243.0,1.283144E-4
2309254.0,9706718.0,2.765872E-7
2309255.0,9705984.0,2.8002303E-6
2309256.0,9707494.0,5.3002427E-6
2309257.0,9707906.0,2.0355855E-4
2309258.0,9706086.0,8.786253E-7
2309259.0,9698805.0,4.1879452E-4
2309260.0,9707838.0,3.6907131E-6
2309261.0,9706674.0,1.9852885E-6
2309262.0,9698267.0,0.0035126898
2309263.0,9707990.0,3.8146332E-5
2309264.0,9706110.0,4.027551E-6
2309265.0,9706210.0,2.3885268E-6
2309266.0,9706740.0,2.0661614E-6
2309267.0,9698903.0,1.2640729E-4
2309268.0,9698233.0,1.4765216E-5
2309269.0,9699741.0,2.7709666E-6
2309270.0,9708048.0,1.6495275E-4
2309271.0,9698921.0,1.15479816E-4
2309272.0,9706678.0,2.0005243E-6
2309273.0,9710626.0,1.4835972E-4
2309275.0,9698823.0,0.0018972583
2309276.0,9699881.0,2.3622738E-6
2309277.0,9700277.0,2.022995E-6
2309278.0,9706172.0,3.9916853E-7
2309279.0,9706128.0,2.4663927E-6
2309281.0,9706690.0,1.8070578E-8
2309283.0,9706686.0,8.738667E-7
2309284.0,9707866.0,7.547809E-7
2309285.0,9708030.0,3.1394777E-6
2309286.0,9707892.0,2.320893E-5
2309287.0,9706194.0,1.0701056E-8
2309288.0,9708042.0,2.669886E-7
2309289.0,9707670.0,8.944417E-6
2309290.0,9706650.0,4.32278E-6
2309291.0,9706188.0,4.5843993E-8
2309292.0,9700069.0,1.7406743E-5
2309293.0,9705972.0,1.1175605E-6
2309294.0,9708008.0,8.3966177E-7
2309295.0,9699683.0,3.4854464E-5
2309296.0,9706664.0,9.000471E-7
2309297.0,9699779.0,0.001232125
2309298.0,9706124.0,3.416236E-4
2309299.0,9705114.0,1.7466249E-6
2309300.0,9705116.0,1.8037848E-6
2309301.0,9706004.0,1.9363484E-5
2309302.0,9698839.0,0.0014512368
2309303.0,9706118.0,2.1270745E-4
2309304.0,9707450.0,8.9087666E-7
2309305.0,9706692.0,1.953013E-8
2309306.0,9706064.0,5.400699E-6
2309307.0,9706630.0,1.0414454E-6
2309308.0,9707514.0,8.407293E-5
2309309.0,9706054.0,1.3979799E-6
2309310.0,9700303.0,0.0012107671
2309311.0,9698185.0,0.007964612
2309312.0,9707810.0,7.2039197E-6
2309313.0,9698791.0,1.5700891E-4
2309314.0,9698883.0,1.3816757E-4
2309315.0,9700097.0,0.0041615674
2309316.0,9706640.0,2.3814266E-7
2309317.0,9706030.0,7.71669E-6
2309318.0,9700083.0,0.0050257314
2309319.0,9698181.0,0.0024753609
2309320.0,9707950.0,5.493275E-7
2309321.0,9698889.0,2.0407164E-5
2309322.0,9707558.0,8.463345E-8
2309323.0,9707808.0,6.093609E-4
2309324.0,9707620.0,4.415241E-6
2309325.0,9699787.0,1.1602287E-5
2309326.0,9706042.0,6.951058E-7
2309327.0,9707672.0,3.5612985E-7
2309328.0,9707976.0,1.1028014E-4
2309329.0,9707668.0,2.5761634E-4
2309330.0,9707582.0,1.9412564E-5
2309331.0,9700103.0,0.0012877057
2309332.0,9706090.0,2.6001377E-5
2309333.0,9699895.0,7.2637264E-4
2309334.0,9706666.0,7.495764E-7
2309335.0,9706070.0,1.6451742E-6
2309336.0,9708040.0,3.723781E-7
2309337.0,9698861.0,2.6730215E-4
2309338.0,9706706.0,8.883798E-6
2309339.0,9706040.0,6.291554E-6
2309340.0,9706164.0,6.9509673E-7
2309341.0,9706168.0,1.2983571E-7
2309342.0,9698941.0,5.143301E-4
2309343.0,9707904.0,1.0709249E-5
2309344.0,9707760.0,9.953545E-6
2309345.0,9707974.0,8.3117705E-8
2309346.0,9698989.0,2.681827E-4
2309347.0,9706012.0,5.675353E-4
2309348.0,9706134.0,2.0224302E-6
2309349.0,9706084.0,8.522638E-7
2309350.0,9707584.0,2.1805427E-6
2309351.0,9706626.0,1.1044089E-5
2309352.0,9706736.0,7.501065E-8
2309353.0,9706230.0,1.5367874E-5
2309354.0,9698751.0,5.2233776E-5
2309355.0,9707948.0,2.2583906E-6
2309356.0,9706174.0,3.325812E-8
2309357.0,9707836.0,1.8773379E-4
2309358.0,9706682.0,7.909221E-6
2309360.0,9698239.0,0.0020144638
2309361.0,9698829.0,0.0013935594
2309362.0,9707876.0,2.4752528E-6
2309363.0,9707868.0,2.7840257E-5
2309364.0,9705982.0,1.0706258E-6
2309365.0,9707988.0,6.4729915E-7
2309366.0,9707802.0,1.5378328E-5
2309367.0,9707992.0,6.585361E-5
2309368.0,9698759.0,6.869732E-7
2309369.0,9699019.0,1.088108E-6
2309370.0,9706060.0,1.3382046E-7
2309371.0,9706636.0,2.120137E-6
2309372.0,9707662.0,5.9834118E-5
2309373.0,9706066.0,2.6347277E-7
2309374.0,9698905.0,1.6655508E-4
2309375.0,9698997.0,8.212653E-5
2309376.0,9699921.0,0.0019242989
2309377.0,9700139.0,0.0021193614
2309378.0,9706676.0,1.532548E-7
2309379.0,9698847.0,4.5361096E-4
2309380.0,9707826.0,3.6237462E-4
2309381.0,9706200.0,4.2112723E-7
2309382.0,9700275.0,1.106523E-6
2309383.0,9698145.0,9.56735E-4
2309384.0,9706632.0,3.1072846E-6
2309385.0,9707962.0,2.2497977E-7
2309386.0,9706092.0,2.8598974E-6
2309387.0,9706102.0,1.4052731E-6
2309388.0,9707644.0,2.386734E-6
2309389.0,9706648.0,5.7834543E-5
2309390.0,9706198.0,1.7223524E-6
2309391.0,9708046.0,1.2060115E-5
2309392.0,9706712.0,4.877086E-8
2309393.0,9706728.0,2.5447235E-7
2309394.0,9706078.0,6.273607E-5
2309395.0,9706036.0,1.1169491E-5
2309396.0,9698919.0,3.546746E-4
2309397.0,9705988.0,4.0686905E-7
2309398.0,9705998.0,3.356467E-5
2309399.0,9706186.0,1.6987012E-6
2309400.0,9707916.0,2.0697011E-4
2309401.0,9705112.0,1.8018041E-5
2309402.0,9700081.0,0.0029084866
2309403.0,9698363.0,0.0014774002
2309404.0,9698813.0,5.5787695E-4
2309405.0,9706088.0,1.0083415E-6
2309406.0,9707658.0,1.9740928E-6
2309407.0,9707646.0,5.0959247E-6
2309408.0,9707898.0,2.1441562E-7
2309409.0,9707894.0,8.9980334E-5
2309410.0,9707768.0,5.1981147E-5
2309411.0,9706162.0,3.6007034E-6
2309412.0,9707758.0,1.9665713E-4
2309413.0,9707538.0,9.055369E-7
2309414.0,9707512.0,1.0817031E-5
2309415.0,9706228.0,2.1657858E-7
2309416.0,9706226.0,1.1512957E-6
2309417.0,9707960.0,3.5640255E-6
2309418.0,9708050.0,4.4113844E-5
2309419.0,9706126.0,1.09370585E-5
2309420.0,9707628.0,1.3802812E-6
2309421.0,9707970.0,1.5769076E-5
2309422.0,9706722.0,1.5363678E-7
2309423.0,9698931.0,3.083126E-4
2309424.0,9706034.0,2.5903879E-5
2309425.0,9699969.0,4.1269526E-4
2309426.0,9699735.0,8.706742E-4
2309427.0,9698973.0,1.9526943E-4
2309428.0,9706106.0,8.9264853E-7
2309429.0,9706104.0,3.7875867E-7
2309430.0,9705976.0,2.9255739E-6
2309431.0,9706000.0,4.621939E-6
2309432.0,9707986.0,1.0221701E-4
2309433.0,9706720.0,3.884022E-7
2309434.0,9699737.0,4.3303584E-4
2309435.0,9699835.0,8.845242E-6
2309436.0,9706074.0,3.1843542E-6
2309437.0,9707640.0,1.1720421E-5
2309438.0,9706216.0,4.075337E-6
2309439.0,9707850.0,2.0395865E-4
2309441.0,9698787.0,9.444891E-5
2309442.0,9698869.0,1.7661127E-4
2309444.0,9699927.0,5.0107894E-7
2309445.0,9698379.0,7.745196E-7
2309446.0,9698165.0,1.0351187E-5
2309447.0,9698297.0,1.7986702E-5
2309448.0,9692752.0,5.042279E-4
2309449.0,9692368.0,2.877851E-4
2309450.0,9692774.0,1.2831409E-5
2309451.0,9691156.0,9.529181E-6
2309452.0,9692506.0,5.5010425E-4
2309453.0,9699953.0,0.0010153295
2309454.0,9698137.0,2.8352134E-4
2309455.0,9698785.0,0.0013013717
2309456.0,9698777.0,0.001777982
2309457.0,9700085.0,0.0039677215
2309458.0,9699689.0,0.006421387
2309459.0,9699813.0,0.0012590205
2309460.0,9698757.0,4.0443687E-4
2309461.0,9699753.0,0.0032745872
2309462.0,9700115.0,4.1507295E-4
2309463.0,9700111.0,6.2121744E-6
2309464.0,9698283.0,2.1564689E-5
2309465.0,9699775.0,2.4190533E-4
2309466.0,9698927.0,5.8338635E-5
2309467.0,9698169.0,4.5234177E-4
2309468.0,9700245.0,4.7579775E-5
2309469.0,9698287.0,2.200337E-4
2309470.0,9698133.0,4.2942742E-5
2309471.0,9699801.0,1.1069945E-4
2309472.0,9700119.0,8.795072E-6
2309473.0,9698167.0,0.005108656
2309474.0,9698271.0,1.8887926E-5
2309475.0,9699917.0,8.52322E-6
2309476.0,9699749.0,1.0510812E-5
2309477.0,9699919.0,2.2632462E-6
2309478.0,9700095.0,4.5310376E-6
2309479.0,9698411.0,5.7899197E-6
2309480.0,9699931.0,1.0075556E-5
2309481.0,9699915.0,2.2986005E-5
2309483.0,9698879.0,5.396655E-5
2309484.0,9698149.0,4.5409834E-5
2309485.0,9698983.0,1.3959894E-4
2309486.0,9700231.0,1.5873577E-5
2309487.0,9699845.0,1.0290511E-5
2309488.0,9699797.0,0.004474789
2309489.0,9699755.0,1.355569E-5
2309490.0,9699937.0,1.0638542E-5
2309491.0,9700273.0,5.894401E-6
2309492.0,9698967.0,3.367696E-5
2309493.0,9698135.0,0.0037856556
2309494.0,9699685.0,4.5013235E-7
2309495.0,9699805.0,1.5899281E-4
2309496.0,9699819.0,0.0011871107
2309497.0,9698143.0,1.7212269E-5
2309498.0,9699939.0,0.0032786482
2309499.0,9698409.0,1.0130505E-5
2309500.0,9700117.0,8.8566676E-4
2309501.0,9700321.0,3.0395836E-6
2309502.0,9699767.0,1.724301E-4
2309503.0,9698269.0,5.005485E-5
2309504.0,9699853.0,8.8817305E-6
2309506.0,9692540.0,4.8387464E-4
2309507.0,9698767.0,0.0017279339
2309508.0,9692206.0,3.8675283E-4
2309509.0,9698227.0,0.0025965385
2309510.0,9698771.0,3.599909E-5
2309511.0,9699761.0,7.957582E-6
2309512.0,9699783.0,7.216261E-4
2309513.0,9698933.0,1.3270398E-4
2309514.0,9698833.0,4.1750656E-4
2309515.0,9698801.0,6.02604E-5
2309516.0,9698273.0,9.383483E-4
2309517.0,9699983.0,5.1796567E-5
2309518.0,9699831.0,4.5890448E-4
2309519.0,9699817.0,0.0012124426
2309520.0,9698303.0,1.0365221E-5
2309521.0,9698221.0,0.0020954758
2309522.0,9699837.0,5.983682E-5
2309523.0,9698977.0,4.122714E-6
2309524.0,9699943.0,0.0024310928
2309525.0,9692530.0,1.893075E-4
2309526.0,9700899.0,5.935527E-5
2309527.0,9699001.0,2.5659506E-4
2309528.0,9699951.0,4.0901153E-4
2309529.0,9698265.0,8.4257463E-4
2309530.0,9698901.0,4.6227124E-6
2309531.0,9700229.0,9.37054E-6
2309532.0,9698141.0,1.1802478E-5
2309533.0,9698255.0,2.9538794E-5
2309534.0,9699947.0,2.6943377E-5
2309535.0,9699777.0,3.6323718E-6
2309536.0,9698183.0,1.8570805E-5
2309537.0,9699841.0,4.5596322E-4
2309539.0,9698151.0,0.004967377
2309540.0,9698367.0,0.00221155
2309541.0,9698121.0,3.1001833E-5
2309542.0,9699897.0,2.9648923E-5
2309543.0,9700297.0,7.208686E-6
2309544.0,9699825.0,4.0380028E-6
2309545.0,9700257.0,1.5085034E-6
2309546.0,9698187.0,1.3768658E-5
2309547.0,9699911.0,2.7775124E-4
2309548.0,9700197.0,5.74354E-7
2309549.0,9699793.0,3.507622E-6
2309550.0,9698147.0,1.866313E-4
2309551.0,9698825.0,6.4666245E-5
2309552.0,9698339.0,7.200156E-6
2309553.0,9699739.0,4.3057964E-5
2309554.0,9698789.0,1.4824883E-4
2309555.0,9699811.0,1.5915439E-5
2309556.0,9.33050102E8,0.0029771898
2309557.0,9698319.0,1.1030956E-4
2309558.0,9698995.0,3.986289E-5
2309559.0,9698123.0,9.732E-6
2309560.0,9700093.0,2.237589E-4
2309561.0,9699839.0,0.0017329201
2309562.0,9700209.0,1.3612408E-6
2309563.0,9692542.0,7.1170452E-6
2309565.0,9699687.0,1.2782353E-6
2309566.0,9699999.0,3.1065654E-6
2309567.0,9699975.0,7.395818E-4
2309568.0,9699017.0,9.53792E-7
2309569.0,9700065.0,3.91903E-5
2309570.0,9699961.0,8.4949494E-4
2309571.0,9700001.0,7.9066035E-7
2309572.0,9700151.0,9.7653264E-4
2309573.0,9699833.0,1.363856E-4
2309574.0,9698841.0,5.216474E-4
2309575.0,9698763.0,4.4435074E-5
2309576.0,9698293.0,1.9111172E-5
2309577.0,9698361.0,0.0013052532
2309578.0,9699935.0,6.732426E-4
2309579.0,9699945.0,0.0027114702
2309580.0,9699867.0,4.2925467E-4
2309581.0,9698937.0,1.1093379E-4
2309582.0,9698807.0,6.106231E-4
2309583.0,9692746.0,3.905477E-6
2309584.0,9699711.0,3.5745903E-5
2309585.0,9699781.0,0.0056372024
2309586.0,9699743.0,4.2484349E-4
2309587.0,9698885.0,2.422743E-5
2309588.0,9699771.0,1.5428614E-4
2309589.0,9698295.0,1.0122394E-5
2309590.0,9699695.0,3.6960755E-5
2309591.0,9698209.0,0.0020295084
2309592.0,9692750.0,0.0026702315
2309593.0,9698779.0,7.493104E-4
2309594.0,9699889.0,6.47513E-4
2309595.0,9699723.0,1.6233364E-5
2309596.0,9698313.0,2.2126432E-4
2309597.0,9700281.0,1.6722616E-6
2309598.0,9699971.0,5.384813E-6
2309599.0,9698761.0,2.4572324E-5
2309600.0,9700289.0,4.0895975E-6
2309601.0,9698247.0,0.0021599263
2309602.0,1.66756469E8,1.18345815E-4
2309603.0,9698201.0,0.0018201434
2309604.0,9698399.0,3.5067105E-6
2309605.0,9699857.0,7.009355E-6
2309606.0,9698887.0,4.7337408E-6
2309607.0,9698407.0,4.419396E-7
2309608.0,9698305.0,8.101579E-4
2309609.0,9700249.0,1.0400167E-5
2309610.0,9692872.0,9.003752E-4
2309611.0,9698999.0,1.123263E-4
2309612.0,9699865.0,1.2889034E-4
2309613.0,9698971.0,3.1408836E-4
2309614.0,9698161.0,1.0471668E-5
2309615.0,9699015.0,6.950044E-7
2309616.0,9700307.0,1.3571481E-6
2309617.0,9700105.0,5.9570007E-6
2309618.0,9699933.0,4.963065E-5
2309619.0,9700059.0,9.309161E-4
2309620.0,9698333.0,7.660093E-5
2309621.0,9698125.0,3.0702955E-4
2309622.0,9698129.0,7.765376E-6
2309623.0,9699851.0,1.0867803E-6
2309624.0,9699987.0,3.818807E-4
2309625.0,9699013.0,4.243346E-5
2309626.0,9699871.0,1.9252372E-4
2309627.0,9698325.0,0.001014229
2309628.0,9698205.0,2.8012617E-5
2309629.0,9698301.0,1.2067308E-4
2309630.0,9698799.0,8.664832E-5
2309631.0,9698139.0,0.005658083
2309632.0,9698765.0,1.6713318E-4
2309633.0,9700129.0,1.6078395E-4
2309634.0,1.66756468E8,9.973391E-4
2309635.0,9699959.0,0.0039314665
2309636.0,9699973.0,6.420213E-4
2309637.0,9698203.0,4.186594E-5
2309638.0,9700201.0,1.437019E-6
2309639.0,9699847.0,2.5412344E-4
2309640.0,9698837.0,1.7061748E-4
2309641.0,9699011.0,1.6953086E-4
2309642.0,9692208.0,1.9826136E-4
2309643.0,9699799.0,6.145317E-4
2309644.0,9699713.0,1.833224E-4
2309645.0,9699717.0,4.7850484E-4
2309646.0,9699773.0,1.598034E-6
2309647.0,9699815.0,0.0015446958
2309648.0,9.33050103E8,8.282032E-4
2309649.0,9698769.0,0.0017266218
2309650.0,9698337.0,2.0757565E-4
2309651.0,9700305.0,2.855191E-6
2309652.0,9700285.0,2.2503507E-6
2309653.0,9698773.0,9.483408E-5
2309654.0,9700123.0,2.2716995E-4
2309655.0,9698157.0,1.5538931E-4
2309656.0,9698173.0,0.004012879
2309657.0,9698197.0,0.0026308272
2309658.0,9698365.0,2.3835662E-5
2309659.0,9698171.0,0.0010541311
2309660.0,9700169.0,1.8062453E-6
2309661.0,9699901.0,1.11892604E-7
2309662.0,9698213.0,3.924318E-5
2309663.0,9698329.0,2.2972931E-6
2309664.0,9692548.0,0.001894392
2309665.0,9692518.0,2.5265984E-4
2309666.0,9699965.0,2.1800486E-6
2309667.0,9698965.0,8.861422E-4
2309668.0,9698309.0,3.825087E-5
2309669.0,9699855.0,1.766191E-5
2309670.0,9692810.0,8.907832E-4
2309671.0,9698781.0,5.843352E-4
2309672.0,9698311.0,3.453668E-5
2309673.0,9698981.0,1.4484528E-4
2309674.0,9698775.0,5.285731E-5
2309675.0,9698753.0,0.003090017
2309676.0,9700211.0,1.6414282E-6
2309677.0,9698783.0,1.5005373E-4
2309678.0,9699795.0,1.4420443E-6
2309679.0,9698279.0,3.5958723E-4
2309680.0,9699697.0,6.850124E-6
2309681.0,9698373.0,5.1574084E-6
2309682.0,9699879.0,7.329939E-6
2309683.0,9699907.0,8.6924183E-7
2309684.0,9698307.0,1.14683735E-5
2309685.0,9699009.0,4.6305484E-4
2309686.0,9699967.0,1.5823915E-5
2309687.0,9698815.0,4.1621617E-5
2309688.0,9699747.0,0.0017503256
2309689.0,9698335.0,5.5420253E-7
2309690.0,9699765.0,4.416519E-6
2309691.0,9699763.0,3.3537278E-6
2309692.0,9699827.0,4.8096017E-6
2309693.0,9699733.0,0.0013826822
2309694.0,9698819.0,0.0028154976
2309695.0,9700325.0,1.0792757E-4
2309696.0,9699887.0,3.3894048E-5
2309697.0,9700219.0,5.1349066E-6
2309698.0,9700225.0,8.452172E-6
2309699.0,9698935.0,1.5795467E-4
2309700.0,9698241.0,4.332599E-5
2309701.0,9699893.0,8.393125E-6
2309702.0,9700317.0,3.331554E-6
2309703.0,9700173.0,5.721233E-4
2309704.0,9698909.0,4.1591822E-5
2309705.0,9700063.0,3.5983577E-4
2309706.0,9700071.0,1.3516332E-5
2309707.0,9700061.0,3.4959805E-5
2309708.0,9698401.0,1.4951188E-6
2309709.0,9698199.0,6.0136725E-5
2309710.0,9700247.0,2.2900626E-6
2309711.0,9700293.0,4.7607523E-6
2309712.0,9698755.0,1.3675953E-4
2309713.0,9700271.0,2.6794253E-6
2309714.0,9700171.0,0.0010912082
2309715.0,9698991.0,2.2983056E-4
2309716.0,9692088.0,8.406322E-5
2309717.0,9692620.0,4.7961606E-7
2309718.0,9698899.0,4.634972E-6
2309719.0,9700263.0,6.887391E-6
2309720.0,9699981.0,4.40216E-6
2309721.0,9700077.0,2.8621827E-4
2309722.0,9700109.0,1.1913189E-5
2309723.0,9692874.0,1.37628485E-5
2309724.0,9692508.0,1.18001124E-4
2309725.0,9700203.0,5.155351E-7
2309726.0,9699757.0,2.0170608E-5
2309727.0,9698895.0,4.925494E-5
2309728.0,9698207.0,8.960002E-4
2309729.0,9698193.0,9.6516545E-5
2309730.0,9700167.0,5.035287E-4
2309731.0,9699709.0,1.5235963E-4
2309732.0,9700279.0,3.959036E-6
2309733.0,9699699.0,1.1572961E-5
2309734.0,9698327.0,5.5198793E-6
2309735.0,9700125.0,7.059312E-4
2309736.0,9698249.0,1.9217965E-5
2309737.0,9700193.0,5.246205E-4
2309738.0,9700195.0,2.75762E-4
2309739.0,9690656.0,8.941464E-6
2309740.0,9699725.0,0.0026927413
2309741.0,9700101.0,5.2142037E-5
2309742.0,9698377.0,6.370044E-5
2309743.0,9691078.0,7.963965E-4
2309744.0,9692196.0,2.0687538E-4
2309745.0,9692152.0,1.608904E-4
2309746.0,9692738.0,9.1953046E-4
2309747.0,1.66740337E8,1.21388715E-4
2309748.0,9691084.0,8.227022E-4
2309749.0,9691112.0,9.7486994E-4
2309750.0,9691098.0,5.540456E-4
2309751.0,9692468.0,5.012096E-4
2309752.0,9692522.0,8.4643986E-4
2309753.0,9692262.0,0.0015171955
2309754.0,9692210.0,3.5720627E-6
2309755.0,9698177.0,5.108998E-6
2309756.0,9699863.0,4.34057E-6
2309757.0,9692570.0,1.2976664E-5
2309758.0,9692052.0,4.0483174E-6
2309759.0,9700295.0,2.717389E-6
2309760.0,9700267.0,5.8350037E-7
2309761.0,9692436.0,2.9984198E-4
2309762.0,9692520.0,3.8379015E-4
2309763.0,9700259.0,1.3949223E-6
2309764.0,9700113.0,5.8462897E-6
2309765.0,9692070.0,9.4661926E-4
2309766.0,9691066.0,0.0020531197
2309767.0,9692764.0,0.0011984478
2309768.0,9693006.0,4.6228556E-7
2309769.0,9692486.0,7.537256E-6
2309770.0,9692482.0,7.5259473E-4
2309771.0,9698863.0,3.722108E-5
2309772.0,9700313.0,1.0063718E-6
2309773.0,9692352.0,1.1948802E-4
2309774.0,9692222.0,9.899961E-4
2309775.0,9692252.0,8.3622354E-4
2309776.0,9700323.0,2.010989E-5
2309777.0,9699877.0,9.440981E-6
2309778.0,9691204.0,2.6212216E-4
2309779.0,9698389.0,5.380074E-4
2309780.0,9698261.0,8.654141E-6
2309781.0,9691126.0,2.6986146E-4
2309782.0,9692072.0,3.1955216E-5
2309783.0,9699991.0,9.213511E-7
2309784.0,9699977.0,7.942905E-6
2309785.0,9692110.0,1.8686846E-5
2309786.0,9692474.0,6.540058E-5
2309787.0,9692492.0,4.1516055E-6
2309789.0,9692162.0,1.5952777E-5
2309790.0,9692334.0,1.1679261E-6
2309792.0,9692076.0,1.1135539E-5
2309793.0,9692882.0,3.4242157E-6
2309794.0,9692450.0,4.9113855E-4
2309795.0,9698163.0,5.5236836E-5
2309796.0,9699869.0,2.2634595E-5
2309797.0,9699979.0,2.6432515E-4
2309798.0,9692318.0,7.6246884E-5
2309799.0,9692462.0,2.1091962E-4
2309800.0,9692300.0,6.64127E-4
2309801.0,9692762.0,0.002056957
2309802.0,9698843.0,0.0012345894
2309803.0,9692742.0,7.068327E-4
2309804.0,9698865.0,2.4016108E-4
2309805.0,9700191.0,7.86511E-6
2309806.0,9700233.0,4.0672435E-7
2309807.0,9691100.0,2.1383491E-4
2309808.0,9693036.0,4.4623725E-6
2309809.0,9692332.0,1.1860473E-6
2309810.0,9693008.0,2.3742914E-6
2309811.0,9698235.0,1.311445E-4
2309812.0,9691086.0,0.0015052727
2309813.0,9698179.0,2.511855E-6
2309814.0,9700933.0,3.232988E-5
2309815.0,9692220.0,2.2827452E-7
2309816.0,9698831.0,4.1852708E-4
2309817.0,9699905.0,3.1545205E-6
2309818.0,9692154.0,0.002324839
2309819.0,9700237.0,2.302846E-4
2309820.0,9700315.0,1.0481245E-7
2309821.0,9700007.0,1.4607781E-6
2309822.0,9692744.0,8.1271614E-4
2309823.0,9691116.0,1.5232002E-4
2309824.0,9699715.0,3.4113717E-4
2309825.0,9691068.0,3.963298E-4
2309826.0,9699829.0,3.049968E-6
2309827.0,9692084.0,1.9890643E-4
2309828.0,9692066.0,3.0766777E-4
2309829.0,9692494.0,9.900857E-4
2309830.0,9692502.0,0.0013171494
2309831.0,9692394.0,3.415464E-6
2309832.0,9692298.0,4.0656808E-4
2309833.0,9693720.0,4.957121E-4
2309834.0,9691128.0,1.6911991E-4
2309835.0,9699985.0,4.2986474E-5
2309836.0,9692720.0,0.0023034227
2309837.0,9692108.0,0.0026968266
2309838.0,9692386.0,2.3346009E-4
2309839.0,9692404.0,2.356554E-4
2309841.0,9692316.0,9.7082113E-4
2309842.0,9691070.0,1.3738815E-4
2309843.0,9699997.0,1.2019667E-5
2309844.0,9700003.0,1.2191936E-5
2309845.0,9700121.0,1.1241517E-4
2309846.0,9700243.0,3.5384319E-6
2309847.0,9699925.0,7.843123E-6
2309848.0,9692226.0,8.758466E-5
2309849.0,9698195.0,0.0016324221
2309850.0,9698175.0,6.2246345E-6
2309851.0,9698127.0,6.895736E-6
2309852.0,9692320.0,7.36771E-4
2309853.0,9692322.0,1.307515E-5
2309854.0,9692270.0,2.401614E-4
2309855.0,9700311.0,8.213104E-6
2309856.0,9700227.0,7.629019E-7
2309857.0,9700005.0,1.4804454E-5
2309858.0,9698979.0,1.21112884E-4
2309859.0,9699929.0,0.0013025842
