Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
1.21282E-3,39.03943214,0.488696041,0.013750955,0.203007519,0
1.22491E-3,39.284068823,0.491174824,0.013633425,0.210526316,0
1.2303E-3,39.530045935,0.492272095,0.013515896,0.218045113,0
1.23678E-3,39.776768605,0.493585047,0.013398366,0.218045113,0
1.24615E-3,40.025418459,0.495471781,0.013280837,0.22556391,0
1.25082E-3,40.275151561,0.496405965,0.013163307,0.22556391,0
1.25313E-3,40.525660796,0.496867415,0.013045778,0.233082707,0
1.2596E-3,40.777367733,0.498154974,0.012928248,0.233082707,0
1.26238E-3,41.029591376,0.498705113,0.012810719,0.233082707,0
1.27384E-3,41.284120768,0.500964734,0.012693189,0.233082707,0
1.27913E-3,41.539523189,0.502001987,0.01257566,0.233082707,0
1.30593E-3,41.798818652,0.507184116,0.01245813,0.233082707,0
1.32262E-3,42.063311756,0.510357744,0.012340601,0.233082707,0
1.33208E-3,42.329643428,0.512139042,0.012223071,0.233082707,0
1.35767E-3,42.599738026,0.516892826,0.012105542,0.240601504,0
1.36215E-3,42.871894865,0.517715147,0.011988012,0.240601504,0
1.36522E-3,43.008415453,0.518276711,0.011929247,0.240601504,0
1.36716E-3,43.281687092,0.518632022,0.011811718,0.248120301,0
1.39734E-3,43.560766952,0.524080771,0.011694188,0.248120301,0
1.40728E-3,43.841845405,0.52584712,0.011576659,0.248120301,0
1.41571E-3,44.124790686,0.527336293,0.011459129,0.248120301,0
1.42135E-3,44.266926173,0.528328428,0.011400364,0.248120301,0
1.42923E-3,44.552041519,0.529705523,0.011282835,0.255639098,0
1.4412E-3,44.839605614,0.531782157,0.011165305,0.255639098,0
1.46439E-3,45.131384285,0.535754367,0.011047776,0.263157895,0
1.46533E-3,45.277916863,0.535913606,0.010989011,0.263157895,0
